lifeStage	reps
c/3x	1
ca 80 hours; Downy chick	1
contents very thick	1
copepodid V & juvenile	1
deutonymph	4634
e	12
embryos with down	1
embryos; stage 14	2
few days	85
flower, mature fruit, seeds	1
fresh on 23rd, well for 2 embryo	1
fresh, started	2
fresh; slight trace	3
gynop.	4
half advanced	18
hard embryos with bones	1
host fresh, cowbird slight	1
immature adult; immature adult	1
irregular - medium to less	1
j-4	4
juvenile (16 days)	4
juvenile; 39 day	2
juvenile; 3rd instar	5
large embryo, infertile	2
larva (sizeClass:>25mm)	29
larva: 100	18
larva: 12	14
larva: 50	23
larvae no legs:1 ; larvae with hind legs < 1cm:7 ; larvae with hind legs > 1cm:1 ; metamorph without tail:1	1
larvae no legs:19 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:5	1
larvae no legs:19 ; larvae with hind legs < 1cm:47 ; larvae with hind legs > 1cm:13 ; metamorph with tail:1	1
larvae no legs:33 ; larvae with hind legs < 1cm:1	1
larvae no legs:48	1
larvae no legs:5 ; larvae with hind legs < 1cm:15	1
larvae no legs:5 ; metamorph without tail:1	1
larvae no legs:86	2
larvae with hind legs < 1cm:1 ; adult female:1	2
larvae with hind legs < 1cm:1 ; metamorph without tail:2	2
larvae with hind legs < 1cm:11 ; larvae with hind legs > 1cm:2	1
larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:1 ; metamorph without tail:1	1
larvae with hind legs > 1cm:16	1
larvae; juvenile; adult	1
larval (three reared to adult stage)	1
lenght < 5 cm:14 ; lenght:5-10 cm:9 ; lenght:10-15 cm:3	1
lenght < 5 cm:34 ; lenght:5-10 cm:41	1
lenght < 5 cm:37 ; lenght:10-15 cm:1	1
lenght < 5 cm:4 ; lenght:5-10 cm:33	1
lenght < 5 cm:5 ; lenght:5-10 cm:10	4
lenght:10-15 cm:10 ; lenght:15-20 cm:3 ; lenght:20-25 cm:2	1
lenght:10-15 cm:10 ; lenght:15-20 cm:8	1
lenght:5-10 cm:141	1
lenght:5-10 cm:18 ; lenght:10-15 cm:5 ; lenght:15-20 cm:7	1
lenght:5-10 cm:2 ; lenght:10-15 cm:1	11
lenght:5-10 cm:42 ; lenght:10-15 cm:7	1
lenght:5-10 cm:79	1
min. 12 months old	5
mort-né	160
nauplius; juvenile; adult	1
over 1 day	4
peurulus	1
pullus	330
pupa: 5	11
slight to well begun	4
slight, addled	1
small clot of red	1
small embryo 2 infertile	1
smallest larvae < 5cm no legs:10 ; larvae no legs:3 ; larvae with hind legs < 1cm:5	1
soft, well-formed embryos	1
subimago 1|subimago 1|nymph 1	1
têtard stade 31	16
unknown: 21	3
variable-fresh to slight	1
very slight to slight	6
very thick contents. Red streaks	1
well begun in all	3
yearling	398
young of the year + 2 adults	1
young of year; young of year	1
{"adult":15, "pulli":21}	1
{"adult":20, "pulli":3}	1
{"adult":23, "pulli":13}	1
{"adult":5, "pulli":0}	8
œuf	32
-1	4
0.5 -0.6mm	1
0.5 yr	78
1 EMBRYO, 2 EGG CASE	1
1 Fresh, 2 Trace, 2 Very Sm. Emb	1
1 addled and 1 hatched egg colle	1
1 foetus n°1	1
1 fresh, 1 addled, 1 advanced, 1	1
1 infertile, 2 tiny embryos	1
1 showing blood, 1 small embryo,	1
1 to 4 fresh, #5 trace of blood	1
1 very slight trace of blood, 2	1
1 week and fresh	1
1-Showing blood, 2-Infertile	1
1/2 Advanced.	1
1/3 and addled	1
10 - 15% incubated except one ro	1
10-14 days	3
100 Adults, 3 Juveniles	1
100%	97
11 adult	704
114g wet, 67g dry	1
117,8g	2
12 far advanced; 7 fresh	1
12 pupae, 3 larvae	1
122 adults	1
1291 slight-moderate; 1292 moder	1
13 år	1
13-14 mm	34
15 young-of-the-year	1
15-20 days	1
16 juveniles, 1 hembra preadulto	1
18M	3
1902	1
2 adultos y 2 pichones	1
2 juveniles, 3 adultos	2
2 medium embryos, 1 small embryo	1
2 months, 24 days	1
2 protoninfas, 4 tritoninfas.	1
2 started & 3 fresh	1
2 years	42
21x18mm	2
22-26 MOS	2
23 months	1
23 pupas	2
24-25 mm	58
25,0g	2
251 adult	1
279 adult	1
2M  2F  7J	2
2M 2F 1J	5
2M 5F	6
3 adults + 39 larvae	1
35-36 mm	8
39 adult	51
3M 15F	1
3M 3F 7J	1
3rd addled egg from 2006 nest.	1
4,5,7 infertile; 6 with small em	1
45 Indeterminate	1
462 adultos	1
4m 9f	2
5 pupae, 5 larvae	1
5.5g showing blood	1
5M  11F  24J	1
6 mm	2
6 pupas, 6 larvas	1
6-35 Days	2
76M, 14F, 1J	1
77 Adults, 1 Juvenile	1
8J	11
8M  7F  6J	1
9 larvas	508
97-MC34-ES-1, fragments	1
ADULT MALE, HATCHLIN	1
ADULTS (2 BREEDING M	1
About 1/4 incubated	1
About 3 Or 4 Days	1
About 5 days being in all	1
Ad Skull fully ossified	1
Adult, Liver tissue taken	8
Adult, without abdomen	1
Adult: 11; Adult Male: 9; Adult Female: 2	3
Adult: 22; Adult Male: 14; Adult Female: 8	1
Adulto, Indeterminado	4
Advanced 1/2	8
Almost hatched and decaying.	1
Apparently fresh	2
Appreciable	5
BA3bis. Adulto 3.	1
BF:24mm; age by plumage	1
Begun in 2 eggs	2
CRÍA	1
CV-CVI	123
Chick; 12 days old	1
Cold and caked with matter.	1
Contents very thick, stringy and	1
DD	92
Depredated nest	1
Egg 54 found dented in nest, add	1
Egg 79 found dead; egg 80 hatche	1
Eggs # 1 and 2 small embryos; #3	1
Eggs 28,30 hatched in lab; egg 2	1
Eggs, Eggs Were Spawned 19241110	1
Embryo(s)	1
Feathered young	6
Females, 2; Feamles, 2; Males,	1
Four days begun	1
Fourthfifths	1
Fragments Two Samples	1
Fresh to beginning	3
Fresh- found on the 28th w/ 1 eg	1
Fresh-set probably incomplete	1
From slight to feathered	1
Fruit	121
Hard embryos	23
Just noticeable	1
Juv. 1St Winter	1
Juv. Estimated 3 days old	2
K2+	1
L:116; EXT:196.; age by plumage	1
L:136; EXT:206; WCH:62.45; TL:52	1
L:159mm; EXT:278mm; WCH:90mm.; a	1
L:175mm; EXT:254mm; age by pluma	1
L:201mm; WCH:112mm; EXT:455mm; a	1
L:203mm; WCH:104mm; TS:22.2mm; B	1
L:206mm; WCH:117mm; age by pluma	1
L:216mm; WCH:108mm; TS:22.3mm; C	1
L:218mm; EXT:335mm; WCH:107mm; B	1
LARVA, JUVENILE	4
Large embryos: 2	1
Larva Phyllosoma VII	1
Male of pair	1
Metamorph (mid)	1
Nest Deserted	1
Nestling;Day 7	1
Ninfa	4437
No Sign Of Embryo Developing	1
No adult on eggs	1
No data on card	9
Noticeable	2
O-b-b-B-E	1
One eggs hatched normally at SCP	1
One half incubated	3
Ready to hatch.	3
SEXUAL	109
SKULL COMPLETELY OSSIFIED?	4
SUB-ADULT TO ADULT,	1
Showing blood-1 Small embryo-1	1
Sleight	1
Stage 28	14
Subadultos	3
This pair was observed to incuba	1
U-1St Summer?	1
Unevenly advanced	2
Very fresh.	1
WCH: 53mm  TL: 49mm; age by plum	1
X  7/6	1
about 2/3 incubated	7
adult 10|larva 1	1
adult 129|adult 37	1
adult 12|adult 1	4
adult 1|nymph 2|exuvia 1	3
adult 25|adult 5	1
adult 2|adult 8|nymph 17	1
adult 36|adult 50	1
adult 6K+	2
adult female:20; adult male:200	1
adult male:32; undetergent:37	1
adult |subimago 1|subimago 3	1
adult; 128 day	8
adult; 2 mo 23 day	2
adult; 364 day	4
adult; 524 day	2
adult; larva; pupa	6
adult; old, teeth worn and broken	2
adult;;	146
adults: 4, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0	7
advanced (pipping)	1
anm.	1
apt.viv.	2
commenced (eggs found on the 3rd	1
downy juv.	2
ei munapusseja	1
extreme	1
f	3780
fair sized embryos	8
far along	3
first-year	32
fresh (just begun)	1
fresh + begun	1
fresh or infertile to advanced	1
fresh to well started	4
fresh, 1 egg addled	1
fresh, infertile	3
irregular (7-10 days)	1
irregular aug just beginning to	1
j-5	1
juvenil | cria	3
juvenile; 3-4 C mo	2
juvenile; 5 mo	6
juvenile;; juvenile	466
larva: 13	7
larva; adult; pupa	1
larvae (V)	2
larvae no legs:11 ; larvae with hind legs > 1cm:13 ; metamorph with tail:2	1
larvae no legs:114 ; larvae with hind legs < 1cm:93 ; larvae with hind legs > 1cm:83 ; metamorph with tail:10 ; adult male:1	1
larvae no legs:182	1
larvae no legs:19 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:6	1
larvae no legs:3 ; larvae with hind legs < 1cm:51 ; larvae with hind legs > 1cm:4	1
larvae no legs:5 ; larvae with hind legs < 1cm:1	2
larvae no legs:5 ; metamorph without tail:2	1
larvae no legs:72 ; larvae with hind legs > 1cm:11 ; adult male:1	1
larvae no legs:92 ; larvae with hind legs < 1cm:3	1
larvae with hind legs < 1cm:1 ; adult female:2	1
larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:1 ; metamorph without tail:2	1
lenght < 5 cm:2 ; lenght:5-10 cm:34 ; lenght:10-15 cm:9	1
lenght < 5 cm:23 ; lenght:5-10 cm:23 ; lenght:10-15 cm:2	1
lenght < 5 cm:3 ; lenght:5-10 cm:19	1
lenght < 5 cm:4 ; lenght:5-10 cm:34	1
lenght:10-15 cm:12 ; lenght:15-20 cm:1	1
lenght:10-15 cm:37	2
lenght:5-10 cm:2 ; lenght:10-15 cm:2	4
moderate to advanced-viable	2
molting adult	4
none, but set complete	1
not  indicated	3
one half; 2 infertile	1
pupa-imago	4
pupa: 6	7
slightly started to form	1
small embryos, large embryos	2
smallest larvae < 5cm no legs:139 ; larvae no legs:1102 ; larvae with hind legs > 1cm:739	1
smallest larvae < 5cm no legs:2 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:3 ; metamorph with tail:2 ; metamorph without tail:3	1
started in 4	1
started to fresh	1
teneral:2; adult female:50; adult male:70	1
transitional Juv-basic 2	1
têtard stade 32	7
unknown: 22	3
unknown: 60	2
v. slight, 1 infertile	1
variable small embryos	1
well formed dead embryos	1
within a few days of hatching	1
yng.	7
zie opmerking...	1261
zoea i	3
{"adult":27, "pulli":47}	1
{"egg":25}	4
{"juvenile":14, "adult":119}	1
{"pulli":1, "adult":16}	1
~12-13	2
"""Larvae, 4-5 mm"""	9
"Instar I, II, III, pupa"	1
#1-slight, #2-slight, 3#-small-m	1
-2	2
1 Very Slight, 1 Fresh	1
1 addled, ready to hatch	1
1 adults, 3 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	14
1 female adult	10
1 foetus n°2	4
1 fresh ; 2 just showing blood	1
1 juvenile; 9 adult	4
1 large embryo ; abandoned	1
1 large embryo, 1 infertile	5
1 or 2 days	23
1 polluelo	1
1 very slight, 1 fresh	1
1) infertile, 2&3) medium embryo	1
1-7 fresh; 8-11 large embryos	1
1.5 años	1
1.5 months	1
10	53
10 Adult, 3 Juvenile, 7 Infant	1
100 adults + 5 larvae	1
10000 unknown	1
107 adults + 1 larvae/pupa	1
10m 14f 6j	1
11 larvas	239
12 Adults, 1 Juvenile	4
12 stage & sex unknown	2
134m 160f 3j	1
13M, 26F	1
14 days old	1
15 adults + 4 larvae	1
19 pupas, 10 larvas	1
1M  1F  6J	1
1M, 5F	7
1M2F7J	1
1yr?	1
2 Juv	3
2 Showing blood, 2 Small embryos	1
2 adults + 60 larvae	1
2 broken	4
2 egg	893
2 fresh, 3 trace of blood	1
2 nests	1
2 år 6 mån	3
2-3 [days]	1
2-3 weels incubation ; abandoned	1
21 years 7 months	1
2346 adultos	1
245 Adults, 2 Juveniles	1
2615-2616 moderate	1
28 adults + 35 larvae	1
29 adults| 0 larvae| 0 pupae| 0 cocoon	1
2f 5j	1
3 eggs incubated, 1 with large e	1
3 fresh; 1 incubated 4 days	1
3 larvas, 2 pupas	1
3 pupas, 13 larvas	2
3 young + 1 egg (1 young missing	1
3/4 complete	4
30 ADULTS, 17 FRY	1
306 adultos	2
34 larvas, 28 pupas	1
3450 moderate	1
38 adults + 4 larvae/pupa	1
39 adults + 3 larvae/pupa	1
3m 10f	2
3m 3f 6j	1
3º y 4º instar	2
4 adults, 2 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	3
4 adults, eggs	1
4 days advanced	3
4 eggs just begun, 5 eggs about	1
4 pupae, 12 larvae	1
4-5 days	60
4-b	1
4056 advanced	1
45 adultos	3
49 unknown	5
4970 very slight	1
4M	52
4M  4F	1
4x3mm	168
50 nymph	1
51 años	9
52 Adults, 4 Juveniles	1
6 days; Downy chick	2
6 larvae	9
60 Adults, 3 Juveniles	1
6M 13F	2
7 adults + 3 larvae	2
7 adults, 1 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	1
7 years, 0 months, 19 days	1
78 nymph	1
79 años	4
7m 3f	1
8 + years	2
8 To 9 Days	1
8 adultos, 4 juveniles	1
8 adults + 116 larvae	1
80 adults + 2 larvae	2
8K	6
; juvenile V	12
; ovigerous; II; I	1
;; juvenile; ovigerous; juvenile	2
A-1	30
About three quarters complete	1
Ad? Sum.-Ad. Win	4
Addled- nest deserted	1
Adult 1 male, 1 juvenile	2
Adult: 10	31
Adult: 15; Adult Male: 0; Adult Female: 0	1
Adult: 17; Adult Male: 12; Adult Female: 5	2
Adult: 28; Adult Male: 18; Adult Female: 10	1
Adult: 393; Juvenile: 50	1
Adult: 96; Adult Male: 52; Adult Female: 44	1
Advanced about 3 days	1
All eggs addled	1
Almost half	1
Collected post hatch. See additi	2
Considerably advanced	5
Dry inside	1
Egg #2, Clutch #1	1
Every One Fresh	1
Every One Perfectly Fresh	1
Female, 2 ova 6mm no shell	1
Few days advanced	1
Fledged at least 2 young in 1978	1
Fresh ?Commenced?	1
Fresh- 1 egg on 24 May	1
Fresh? Badly addled, very putrid	1
HC	4
HY by ossification	2
Hatched 4 young & fledged 3	1
I infertile the other rather adv	1
I; II; juvenile;; juvenile; ovigerous;;	5
I;; juvenile	303
Imm..	2
In nest with young	2
Incubation begun	2
Infertile- eggs from wild female	1
JUVENILE?	2
Juvenil.	35
L:164mm; age by plumage	2
L:206mm; WCH:103mm; CUL:12.1mm;	1
Larva; Pupa; Imago	8
Late stage embryos	2
Living chick	1
Liásico	1
Males, 5; Females, 6	1
Not Recorded	780
Not any	3
Old nest- no eggs.	1
One egg in nest on April 11th.	1
Ossified skull	2
Oxfordiano	306
PREGNANT FEMALE, 3 E	1
Polygastric stage	92
Post-larval	29
Rather Heavy & Variable	1
Skull 90% ossified	4
Sr. legade	1
Stage 29	16
Started. About half.	1
Third.	1
Three eggs alive, one egg early	1
Two-Thirds	1
U-Juv	76
Variable from slight to moderate	4
Well under way	23
YOUNG OF THE YEAR	2
[5-10]	1
[ad or subad]	1
ad (17 yr)	2
addled - abandoned	1
adult 11|adult 47	1
adult 12|adult 2	1
adult 12|adult 20	1
adult 3|adult 37	1
adult and nymph	212
adult; 11 C mo 9 day	2
adult; 14 C mo	4
adult; 14 yr 1 mo 21 day	1
adult; 15 mo 11 day	2
adult; 284 day	4
adult; 44 day	16
adult; 482 day	2
adult; 82 day	8
adulte, tétards	3
approx. 3 years	1
approximately 7 days	1
begun well	1
blood & tiny bones	1
considerable	75
copepodit	2
cystercoid	4
egg masses	36
emb. Formed	1
f, m	7
fertile	1086
fresh slight	1
fresh, although Towhee on test 2	1
fresh, slight	6
hun	1408
infertile, 1 week	1
juv [nestling]	1
juvenile: 1	894
large egg small embryo, other fr	1
large embryos - 2	1
large larva	18
larva (3) and salamanders (17)	1
larva (sizeClass:30mm)	1
larva: 102	1
larva: 14	5
larva: 52	2
larvae no legs:107	4
larvae no legs:12 ; larvae with hind legs < 1cm:31 ; larvae with hind legs > 1cm:19 ; adult male:1	1
larvae no legs:12 ; larvae with hind legs < 1cm:8	1
larvae no legs:174 ; adult female:1	1
larvae no legs:4 ; larvae with hind legs < 1cm:6 ; larvae with hind legs > 1cm:17 ; metamorph with tail:5 ; adult male:2 ; adult female:2	1
larvae no legs:43 ; larvae with hind legs < 1cm:170 ; larvae with hind legs > 1cm:51 ; metamorph with tail:1	1
larvae or tadpole	436
larvae with hind legs > 1cm:180	1
larval stage 1	3
lenght < 5 cm:10 ; lenght:5-10 cm:18	1
lenght < 5 cm:12 ; lenght:5-10 cm:12 ; lenght:10-15 cm:1	1
lenght < 5 cm:23 ; lenght:5-10 cm:23 ; lenght:10-15 cm:3	1
lenght < 5 cm:30 ; lenght:5-10 cm:9	1
lenght < 5 cm:74 ; lenght:5-10 cm:32	1
lenght:5-10 cm:143	1
lenght:5-10 cm:19 ; lenght:10-15 cm:3	1
lenght:5-10 cm:60 ; lenght:10-15 cm:1	1
med embroys, 2 fresh? Infertile?	1
moults of 2nd crab stage	1
not indiocated	3
oeuf non éclos	6
one runt	1
over a week	1
partial	40
perianths + capsules	2
pul	2
puparium	69
slight (bird sitting)	1
slight 3 days	1
slight to well started	3
slight: variable	1
smallest larvae < 5cm no legs:1 ; larvae no legs:50 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:2	1
smallest larvae < 5cm no legs:4 ; larvae no legs:5 ; metamorph without tail:1	1
smallest larvae < 5cm no legs:68 ; larvae no legs:42	1
stage 1	2
subadult male, Liver Tissue take	1
teneral:10; adult female:4; adult male:6	1
teneral:3; adult female:3; adult male:5	1
teneral:3; adult female:4; adult male:3; adult:6	1
tres advancee	1
têtard stade 33	1
unknown: 23	2
various stages - 2 eggs were in	1
very slight (2 days)	1
with larvae	13
zoea I, II, megalops, crabs I, II and moults	1
{"adult":23, "pulli":55}	1
{"egg":125}	1
{"egg":46}	1
éclosion	16
"Instar I, II, pupa"	1
#1; eggshell fragment	1
-3	1
05 MESES	26
1 - 1/3; 3 - 1/4	1
1 Fresh, 3 Slight Trace, 1 Trace	1
1 MALE	12
1 Yr	1
1 foetus n°3	1
1 fresh, 1- 1/4, 1 - 1/3, 1 almo	1
1 fresh, 3 large embryos	1
1 j +	1
1 juvenile 5 adult	1
10-11mm	1
11	43
11 adults + 53 larvae/pupa	1
11 years  7 months	2
114	1
12 pupas	15
12+ years	1
125 adult	4
12x9mm	8
130 adults + 3 larvae	1
1306-07 fresh; 1308 very slight	1
14 pupas, 30 larvas	2
143 unknown	2
1457-58 fresh; 1459 slight	1
1582 fresh/infertile; 1583 moder	1
16 adults + 15 larvae	1
16x14mm	8
19 adults + 3 larvae	2
1F 12J	3
1F 50J	1
1J/2J	1
1M  2J	9
1M 1F 25J	1
1M; 9 Adult Female	1
1ST YEAR SKIN	31
2 ADULT MALES, 21 FE	1
2 Adults, 2 Juveniles	1104
2 Indeterminados	1
2 addled , 2 about 1/3	1
2 adults + 1 larva/pupa	9
2 adults| 1 larvae| 0 pupae| 1 cocoon	1
2 fresh, 2 started, 1 -1/5	1
2 fresh, 5 showing blood	1
2 fresh, a trace of red in 1	1
2 larvae reared to adult, 1 pupa	1
2 yr?	1
2+ Weeks	1
20 Adults, 1 Juvenile	5
21 adults + 17 larvae	1
23 adults + 13 larvae	1
232 Adultos indeterminados, 52 Inmaduros, el resto sin infor	1
25 adults + 6 larvae	2
26 gr. (fresh)	1
29 crías	3
2Adult, sex unknown; 9J	1
2M 1J	15
2M 2F 5J	2
2M 9F	4
3 Adult, 2 Juvenile, 1 Infant	4
3 JUVENILES	2
3 adults + 62 larvae	1
3 eggs in near April 22nd	1
3 fresh 2 well begun	1
3 hatched, 9 broken	1
3 juvenile; 28 adult	2
3 large embryos ; abandoned	2
3 months, 3 days	1
303 adult	1
31 adults + 9 larvae	1
33 adults + 23 larvae	1
378 unknown	1
3C, cx19(8,9I)	1
3I/4I	1
3m	17
4 About Hatched, 2 Addled	1
4 adults + 5 larvae	5
4 out of 5 eggs piped	1
4-4-4	1
44 Adults, 11 Juveniles	1
48 adults + 18 larvae	1
4M, 3F	2
5 crías	4
5-6 Days In Wild + Lab Incubatio	1
5-6 YEARS	1
51 adults + 5 larvae	1
56 larvas	3
5H/6H	1
64 adults + 5 larvae	1
65 años	40
6M 11F 9J	1
7 Adult, 1 Infant	1
7 adults	35
7 months	1
8/9H	1
82 juvenile	1
8x6mm	44
9 larves	2
9 têtards	1
90 larvae	1
91 adult	5
98-MC10-ES-1 - 2nd clutch	1
99 Adults, 4 Juveniles	1
; copepodid;;	1
A-2	13
ADULT PAIR	1
ADULTS, 1 FEMALE	1
About 1/2 incubated	5
About 6 days	10
Adult Female, SVL 673mm, Tail 18	1
Adult Male: 9; Adult Female: 14; Adult: 23	1
Adult by skull	1
Adult: 11	18
Adult: 12; Adult Male: 8; Adult Female: 4	4
Adult: 13; Adult Male: 7; Adult Female: 6	5
Advanced 1/4	1
Advanced- eggs missing?	1
Age Class IV	26
Ap. viv.	1
B-a, well-begun	1
Barremiano medio	2
Birds	1
Cracked, unhatched fertile egg;	1
Egg1 hatched at SCPBRG; Egg2and	1
Embryo's	1
Euring 1 | cria	387
FEMALE, SUBADULT	1
Female-Gravid	1
Fresh (1 day)	3
Fresh; 1447 very slight	1
Fresh>trace Of Blood	2
From fresh to 5 days incubated	1
Furcilia I	7
Had started but were addled	1
I; II; juvenile; juvenile; ovigerous	6
Imm.;Sk.Not Oss.	1
Immature.	3
JUVENILE, FEMALES, M	1
Just Begun (about Three Days)	1
Juv. new hatched	4
Juveniles y un subadulto	1
L:141mm; EXT:230mm.; age by plum	1
L:159mm; EXT:285mm; age by pluma	1
L:212mm; TL:54mm; TS:43mm; WCH:1	1
L:218mm; EXT:316mm.; age by plum	1
L:21in; TL:5in; WCH:10&3/8in; TS	1
L:266mm; WCH:188mm; EXT:570mm; a	1
L:5.62; EXT:8.25; TL:75; WCH:3.3	1
L:7.70in; EXT:13.10in; age by pl	1
L:9.75in; WCH:5&3/16in; TL:3&5/8	1
Large embryos; far advanced	1
Metamorfo	4
Nearly fresh (nest had one egg a	1
Nearly incubated; 1 infertile	1
No eggs in nest	5
Not noticable	5
One half. One egg broken in carr	1
Pegere	1
Phyllosoma	1
Plioceno superior	3
Probably heavy	1
RENACUAJO	15
Skull 10% oss	1
TL:Br; WCH:103mm; TS:21.3mm; CUL	1
Tough Embryos	1
Trace Of Blood, Very Small Embry	1
Trace of blood	10
Two eggs hatched & fledged.	1
Two young fledged, one egg addle	1
WCH:260 mm.; age by plumage	1
YOUNG ADULT	13
Yolk adhering to shell	1
Young (skull windows apparent)	1
Zoea IV	1
[im - ad]	1
about 1/4th- one infertile	1
about 5 days incubated	1
about 8 to 12 days	1
about half week	1
aduklt male and female or juvenile	1
adult 109|adult 35	1
adult 12|adult 21	3
adult 12|adult 3	2
adult 16|adult 10	2
adult 190|adult 20	1
adult 21|adult 29	1
adult 2; juvenile 1	1
adult 36|adult 1	1
adult 4|adult 11	2
adult 80|adult 2	1
adult female:150; adult male:150	1
adult female:4; adult male:19	1
adult female:5; adult male:8; adult:20	1
adult male:1; adult:1	15
adult; 11 mo 7 day	2
adult; 139 day	12
adult; 17 yr 10 mo 10 day	2
adult; 177 day	2
adult; 573 day	2
adult; 9 yr 8.5 mo	2
adult; adult; adult;;	1
adult; cystacanths	1
adult; skull fully ossified	2
adulte écrasé	3
adults & juveniles, sex unknown	51
adults: 2, juveniles: 3, cysts: 0, ystoids: 0, egg sacks: 0	63
advance	5
alevins + juveniles	3
chick;hatch year	1
chicks had hatched, only 1 addle	1
copepodid II stages	1
coquille vide	1
cowbird fresh	6
crab 1, 3, 4	1
decomposing large embryos	2
eggs and larvae	2
embryos; stage 17	2
fetuses, 3	1
fledgl.	1
flower, fruit unripe, fruit ripe	8
fragment	1
fresh (1) showing blood (4)	1
fresh - commenced	4
fresh additional data on card	1
fresh to just begun	2
fresh/showing blood	1
fruit	5
imago: 30	159
imm (9+ mo)	1
imm (ca 8mo)	1
imm. al.	1
inc	1
irregular, fresh to 3 days	1
juv (from specimen bag)	1
juv pull.(pull. is underlined)	1
juv!	1
juvenile (19 days)	3
juvenile: 2	145
large embryos; too heavily incub	1
larva (with rear legs)	1
larva cell	2
larva: 15	27
larvae no legs:146	1
larvae no legs:15 ; larvae with hind legs < 1cm:55 ; larvae with hind legs > 1cm:24 ; metamorph with tail:3	1
larvae no legs:16 ; larvae with hind legs < 1cm:94 ; larvae with hind legs > 1cm:16	1
larvae no legs:85 ; larvae with hind legs < 1cm:76 ; larvae with hind legs > 1cm:124	1
larvae no legs:89	1
last post larval stage	2
legerement incube	1
lenght < 5 cm:112 ; lenght:5-10 cm:1	1
lenght < 5 cm:20 ; lenght:5-10 cm:30	1
lenght < 5 cm:30 ; lenght:10-15 cm:15 ; lenght:25-30 cm:18	1
lenght < 5 cm:4 ; lenght:5-10 cm:15 ; lenght:10-15 cm:3 ; lenght:15-20 cm:1	1
lenght < 5 cm:49 ; lenght:5-10 cm:37	1
lenght < 5 cm:5 ; lenght:5-10 cm:13	2
lenght:10-15 cm:23 ; lenght:25-30 cm:1	1
lenght:10-15 cm:39	1
lenght:10-15 cm:5 ; lenght:15-20 cm:7	1
lenght:5-10 cm:1 ; lenght:10-15 cm:4 ; lenght:15-20 cm:1	1
lenght:5-10 cm:2 ; lenght:10-15 cm:4	2
lenght:5-10 cm:8 ; lenght:15-20 cm:1	1
lenght>30cm:12	1
metamorph without tail:35 ; adult:1 ; adult male:1 ; adult female:1	1
moulted	1
nest held 3 eggs, three days ago	1
ninfa	9
nymph 1|adult 1	1
over half way	1
partly	9
post larval stage and moult	3
pt. inc.	1
pupa: 8	6
quite advanced	3
skull ossifed	10
slight (runt egg addled)	1
slight and even	1
slight to small embryo in one	1
slight to trace of embryo	1
slight, incubated	1
small embryos (about 7 days)	1
small embryros	1
smaller "young"	1
smallest larvae < 5cm no legs:282 ; larvae no legs:441	1
smallest larvae < 5cm no legs:29 ; larvae no legs:31	1
smallest larvae < 5cm no legs:3 ; larvae no legs:18 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:19	1
st. 32	2
stade 41	1
stage 2	3
started; 2 fresh	1
subimago 1|subimago 1|nymph 4	1
tadpole raised from egg	1
third larval instar	4
tissues	1
têtard stade 34	6
unknown: 24	1
v. large embryos	5
vble embryos	1
well started to 1/2	1
{"egg":29}	1
~46 days old	1
(1 broken) Fresh	1
1 ADULT, 7 JUVENILES	1
1 MALE, 2 FEMALES	12
1 addled, 1 live bird	1
1 adults, 1 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	103
1 female juvenile	8
1 hatched-w; 1 large embryo died	1
1 infert.; 3 one-third inc.	1
1 year old, born 19810614, died 19820614	1
1/2 adv.	4
1/3 fully	1
10 adults + 2 larvae/pupa	1
10m 1f	2
11 days	34
11 larves	1
111 adult	11
12	39
12 unknown	88
13 Indeterminate	2
139 adult	6
14 adult	361
14.5 years old	1
14x11mm	2
17 adults	7
1887-89 moderate	1
19 larvas	47
19-21 days after eruption of arms	1
1M  10F	1
1M, 1J	16
1M, 9F	1
1st instar larva	1
2 Adultos, 2 polluelos, 2 huevos	1
2 MALE, FEMALE JUVEN	1
2 Weeks	2
2 eggs 1/4 advanced, 2 eggs 1/3	1
2 eggs addled, 2 incubated	1
2 eggs hatched under a chicken,	1
2 juvenile; 2 adult	17
22 adults + 19 larvae	1
2364 addled? 2366-67 advanced-fe	1
25 mm	3
2503 moderate	1
26 pupas	4
271 larvas	1
28 Adults, 3 Juveniles	1
29 Adults, 6 Juveniles	2
2F  1J	15
3 ADULTS, 8 LARVAE	1
3 adults + 25 larvae	2
3 fresh, 1 well begun	1
3 fresh; 2 started	3
3 juvenile; 14 adult	1
3 oeufs *	2
32 adultos	1
36 unknown	12
37 ninfas	1
3Rd Winter?	1
4 Adult, 6 Juvenile, 5 Infant	1
4 MALES, 4 FEMALES	3
4 adults, 0 Juveniles, 0 Cysts, 0 Cystoids, 0 Egg sacs	58
