"lifeStage","reps"
"Hatched in wild; at least two yo",1
"Hatched in wild; Four young hatc",1
"Hatched in wild; nest produced 3",1
"Hatched in wild; nest produced o",1
"Hatched in wild, nest produced t",1
"Hatched in wild; One egg addled;",1
"Hatched in wild;  One eyas fledg",1
"Hatched in wild; One eyas fledge",1
"Hatched in wild. One eya survive",1
"Hatched in wild (Produced two yo",1
"Hatched in wild, producing 2 you",1
"Hatched in wild producing one ma",1
"Hatched in wild, producing two y",1
"Hatched in Wild;Three eggs hatch",1
"Hatched in Wild;Three eggs in cl",1
"Hatched in wild; Three eyases fl",1
"Hatched in wild;  Two eyases fle",1
"Hatched in wild; Two eyases fled",1
"Hatched in wild;Two eyases fledg",1
"Hatched in wild; two females and",1
"Hatched in wild; two males fledg",1
"Hatched in wild.; whole egg addl",1
"Hatched:  May 1950",1
"Hatched: October 4 1956 - 3 days old",1
"Hatched on 23rd day of incubation, sex organs not discernable",1
"Hatched one",1
"hatched on June 9",1
"Hatched Or Died",1
"Hatched under artificial incubat",1
"Hatching, 1 egg",1
"hatching egg",1
"hatching egg mass",1
"Hatching- first nesting record f",1
"Hatching, One Egg Already Chippe",1
"hatching, pipped",1
"Hatching Point",1
"Hatching Year",1
"Hatchling - 8-10 days old",1
"Hatchling, embryos",1
"hatchling(newborn)",1
"Hatchling - One day old",1
"Hatchlings and egg",1
"HATCHLINGS AND EGGSHELLS",1
"hatchlings; embryos",1
"Hatchlings, part egg gel",1
"Hatchling, unhatched egg",1
"Hatchling with egg",1
"hatchyear",1
"Hatchyear 2002",1
"hatch year;second year",1
"head capsules",1
"Heavely incubated",1
"heavily blotched",1
"heavily feathered young",1
"heavily incubated(cracked and re",1
"heavy - 10 to 12 days",1
"Heavy (1/2)",1
"Heavy, 3/4 incubation",1
"heavy (about 10 days)",1
"heavy-almost 8 days",1
"Heavy (badly)",1
"Heavy, bird formed",1
"Heavy, cleaned by ants.",1
"Heavy; eggs very well incubated;",1
"Heavy embryo",1
"heavy embryos",1
"Heavy embryos",1
"Heavy Incubated",1
"Heavy, large embryos",1
"Heavy, near hatching",1
"heavy. One of smaller eggs infer",1
"Heavy set",1
"Heavyt",1
"H (eggs hatching)",1
"Held 2 June 9",1
"held 3 eggs 11 Jun",1
"held 3 eggs June 19",1
"Held 3 eggs May 20.",1
"held 3 eggs May 22",1
"Held 3 July 17",1
"held 3 June 3",1
"held 3 may 10- fresh",1
"held 3 - May 13",1
"held 3 May 1st",1
"held 3 May 26.",1
"held 3 on April 29",1
"held 3 on June 11",1
"Held 3 on June 4 (see card)",1
"held 3 on May 16",1
"Held 4 May 29",1
"held 4 yesterday",1
"held 5 eggs 3 days ago",1
"held 5 on May 20",1
"held 6 eggs yesterday",1
"held four June 12 - fresh.",1
"Held one egg 6 days ago",1
"held same number 2 days ago",1
"held same number June 23",1
"held three for two days",1
"Helf four May 28",1
"hemipenes",1
"Herb",1
"Herb��rio H. Barboza",1
"hibernaculum",1
"hibernaculum and larva",1
"High",1
"high degree",1
"highly advanced",1
"highly advanced; 1 infert.",1
"Highly Incubated; 1 Infertile",1
"host + 1 c.b. slightly incubated",1
"host 25%",1
"host 2 days, cowbird fresh",1
"host=2 young about 1/3 grown, co",1
"host about 1/2 incubated; cowbir",1
"host begun, cowbird farther adva",1
"host broken (split) egg, cowbird",1
"host commenced, cowbird advanced",1
"host cracked, fresh; cowbird sli",1
"host fresh",1
"host fresh, cowbird 1/3",1
"host fresh, cowbird addled",1
"host fresh, cowbird fresh",1
"host fresh, cowbird slight",1
"host incubated, cowbird started",1
"host medium embryo, cowbird larg",1
"host slight, cowbird addled",1
"host slight, cowbird fresh",1
"host: small embryo",1
"host small embyros (see card)",1
"host started, cowbird 1/3",1
"host well started, cowbird fresh",1
"hourre?",1
"Huge embryo",1
"Huge embryo; egg already had lar",1
"hy?",1
"HY1996",1
"HY1997",1
"HY2002",1
"HY2007",1
"HY 2009",1
"HY (< 7mo)",1
"HY immature",1
"HYmale",1
"HY/nestling",1
"HY (p10 extends beyond P coverts",1
"Hyponymph",1
"�� 7 days",1
"�� 8 days",1
"��cailles",1
"����",1
"��ufs",1
"I/2",1
"I/3",1
"I Chick, I Addled, Plus Fragment",1
"ID# 03 CHUH 1,1",1
"ID# 03 HAKU 1,1",1
"ID# 03 HOSI 1,1",1
"ID# 03 HOY 1,1",1
"ID# 03 PIRU 1,1",1
"ID# 03 ROTC 1,1",1
"idled (addled)",1
"I egg not Incubated, 2 eggs incu",1
";; II",1
"I-I-B-B",1
"i; II;;",1
"; I; II;;",1
"I;; II;;",1
"II; I;;;",1
"III;;",1
"; II; II",1
"I; II;; I;;",1
"II; II",1
"II; II; juvenile",1
"II; II; juvenile;; juvenile",1
"II; II;; juvenile; juvenile",1
"I; II;;; juvenile",1
"II; I; juvenile;;",1
"II; I;; juvenile",1
"III;; juvenile",1
"; I; II; Juvenile",1
"I; II; juvenile; I; juvenile",1
"; I; II; juvenile; juvenile",1
"; II; I; juvenile; juvenile",1
"I; II; juvenile; juvenile;;",1
"I; II;; juvenile;; juvenile",1
"II; I; juvenile;; juvenile",1
"I; II; juvenile;; juvenile; juvenile",1
"I; II;; juvenile;; juvenile; ovigerous",1
"I;; II; juvenile; juvenile; ovigerous",1
"I; II;; juvenile; juvenile; ovigerous; juvenile",1
"I; II;; juvenile;; ovigerous",1
"II; I;; juvenile; ovigerous",1
"; I; II; ovigerous",1
"I; II; ovigerous;; juvenile",1
"; II;; juvenile",1
"I; I; juvenile;;",1
"; II; Juvenile",1
"II; juvenile; I",1
"II; juvenile; I; juvenile",1
"I; I; juvenile;; juvenile",1
"I; I; juvenile;; juvenile;;",1
"I; I;; juvenile; juvenile",1
"II;;; juvenile; juvenile",1
";; II; Juvenile; Juvenile",1
"II; Juvenile; Juvenile",1
"II; Juvenile;; Juvenile",1
"II;; Juvenile; Juvenile",1
"II; juvenile;; juvenile; I",1
"II;; juvenile; juvenile; I",1
"II; juvenile; juvenile; juvenile",1
"II; juvenile; juvenile; ovigerous",1
"II; juvenile; juvenile; ovigerous;;",1
"II; juvenile; ovigerous;;",1
"II; juvenile;;; ovigerous",1
"II;; juvenile; ovigerous;;",1
"II; juvenile;; ovigerous; juvenile",1
"I infertile the other rather adv",1
"I; I; ovigerous",1
"I; I;; ovigerous",1
"II;; ovigerous;;",1
"; II;; ovigerous; juvenile",1
"; I; juvenile",1
"I; juvenile;;;",1
"I;;; juvenile",1
"I; Juvenile;;",1
"I;; juvenile; II",1
"I; juvenile; II;; juvenile",1
"I;; juvenile; II; ovigerous",1
"; I; juvenile; juvenile",1
"I; juvenile; juvenile;;",1
"I;; juvenile; juvenile;;",1
"I;; Juvenile; Juvenile",1
"I; juvenile;; juvenile; II",1
"I; juvenile;; juvenile; juvenile",1
"I; juvenile; juvenile;; ovigerous",1
"I; juvenile;; juvenile; ovigerous;;",1
"I;; juvenile; juvenile; ovigerous;;",1
"I; juvenile;; juvenile; ovigerous; II",1
"I;; juvenile; ovigerous; juvenile",1
"I; juvenile; ovigerous; juvenile; II",1
"I Large embryo, II very large em",1
"Im.",1
"I/M",1
"imago B.M.D.",1
"Imagos/T��tards",1
"I medium embryo, II large embryo",1
"imm*",1
"imm (10+ mo)",1
"imm; 11-12 months old",1
"imm (1.5 yr)",1
"Imm-1St Winter",1
"Imm.; 1St Year",1
"Imm-1St Yr",1
"imm (1+ yr)",1
"imm (2+ mo)",1
"imm (31 day)",1
"imm (3+ mo)",1
"imm (5+ mo)",1
"Imm.; 65 D. Old",1
"imm (7+ mo)",1
"imm (8 wks)",1
"imm (9 mo)",1
"imm (9+ mo)",1
"immarture",1
"Immataure",1
"imma. + t��tards",1
"immat. + t��tard",1
"immat.+ t��tards",1
"IMMATUR",1
"immature [?]",1
"immature;;;",1
"Immature?",1
"IMMATURE;",1
"immature 15; adult 2",1
"immature (1st year)",1
"IMMATURE, 1st year",1
"immature, 1 sub male",1
"immature (2-3 weeks old)",1
"Immature-33 days old",1
"Immature - about a week old",1
"immature adult",1
"Immature/adult ?",1
"immature adult; immature adult",1
"Immature - Aged 29 Days",1
"Immature - Aged 30 Days",1
"Immature - Aged 32 days",1
"Immature - Aged 33 days",1
"Immature - Aged 38 days",1
"Immature - Aged 47 days",1
"Immature - Aged 49 days",1
"Immature - Aged 51 days",1
"immature, bursa 10 x 7 mm",1
"immature, bursa 4 x 2 mm",1
"immature by plumage",1
"Immature, Collected as egg",1
"immature feathers in crown",1
"immature; female-llike plumage",1
"immature fruit, in bud",1
"immature fruit, old fruit",1
"Immature - hatchling (3 days old)",1
"Immature - hatchling (4 days old)",1
"Immature - Hatchling (5 days old)",1
"immature - hatch year unknown (s",1
"Immature (HY-U)",1
"immature; immature",1
"immature; Immature",1
"immature; in female-like plumage",1
"immature; just out of burrow, less than 2 days old",1
";; immature; juvenile",1
"immature + juvenile",1
"; immature; larva",1
"immature marsupia",1
"Immature - nestling, skull 0% ossified",1
"Immature - Newly hatched chick",1
"\immature\ on tag; Adult",1
"immature or female",1
"immature; ovigerous;;",1
"immature plumage",1
"Immature plumage",1
"IMMATURE PLUMAGE; BROWN HEAD",1
"IMMATURE, SKULL COMPLETELY UNOSS",1
"IMMATURE, SKULL NOT",1
"IMMATURE, SKULL OSSIFIED",1
"IMMATURE, SKULL PARTIALLY OSSIFI",1
"IMMATURE, SKULL PARTLY OSSIFIED",1
"IMMATURE, SKULL SEMI-HARDENED",1
"immature; streaked plumage",1
"Immature - unknown",1
"immature yolk still attached",1
"imm based on very short bill len",1
"imm, bursa 15 x 10 mm",1
"Imm-By Plumage",1
"IMM, BY PLUMAGE",1
"IMM. BY PLUMAGE",1
"imm. by skull",1
"imm (ca 8mo)",1
"\Immerged form.\",1
"imm; female-like plumage",1
"Imm-Hatching Yr",1
"Imm.; Hy",1
"imm, HY or SY",1
"imm.  Imm.",1
"Imm (Juv)",1
"imm? (lips present, low oss.)",1
"Immmature",1
"imm; patches of black in yellow-",1
"imm. Plumage",1
"Imm.; S.20% Os.",1
"Imm.; S.20%Os.",1
"Imm.; Sk.50%Oss.",1
"Imm.; Sk.N.Os.",1
"Imm.;Sk Not Oss.",1
"Imm.;Sk.Not Oss.",1
"Imm.Sk.Not Oss.",1
"Imm.; Sk. Soft",1
"imm. Skull not oss.",1
"Imm. Skull window",1
"Imm. Sk. Unoss.",1
"Imm.; S.N.O.",1
"imm. spor.",1
"Impacted, infertile",1
"Imperfect",1
"Impossible",1
"in 1 fresh, in 4 well started",1
"in adult-like plumage",1
"In all had incubation started bu",1
"in all stages - 2 eggs fresh, 2",1
"In bud.",1
"in bud, flower, mature fruit, old fruit, seeds",1
"in bud, flower, old fruit, seeds",1
"in bud, immature fruit",1
"in bud, seeds",1
"inc",1
"inc. 10 days",1
"Inc 1/3",1
"inc/3",1
"inc. abt 5 days",1
"Inc. adv.",1
"Inc bad, 1 egg dented",1
"inc. begun",1
"inc. begun.",1
"Inc. begun",1
"Inc. Feathered embryo",1
"Includes 1 chick # 6014.Collecte",1
"Inc observed 3/20/84, 2 eggs pre",1
"Inc observed but site failed bef",1
"Inc observed on 3/21.  See card",1
"incomplete",1
"Incomplete; Fresh",1
"Inc. Oss.",1
"inc started",1
"Inc started",1
"Inc. Started",1
"incub",1
"incub.",1
"Incubated 10 days; no developmen",1
"incubated 1/3",1
"Incubated 1/3",1
"Incubated 14 days; 2 large rotte",1
"Incubated 16 days; large embryos",1
"Incubated 17 days; 1 large embry",1
"Incubated 21 days; Large embryos",1
"Incubated 2/3",1
"Incubated 26 days; no developmen",1
"Incubated 27 days; no developmen",1
"Incubated 44 days. No developmen",1
"incubated 5-6 days",1
"Incubated 7 days; no development",1
"Incubated And Abandoned",1
"Incubated, But Abandoned After..",1
"Incubated but not so seriously a",1
"Incubated by parents until 5 Mar",1
"incubated eggs",1
"Incubated for 75 days; no develo",1
"Incubated full-term but failed t",1
"Incubated full term plus 7-10 da",1
"Incubated full term, then abando",1
"incubated, imperfect",1
"Incubated past full term",1
"Incubated past term",1
"Incubated seriously",1
"Incubated six days",1
"incubated slightly",1
"Incubated Slightly",1
"Incubated somewhat",1
"incubated to wing and bg stage",1
"Incubating 23 Apr, not incubatin",1
"Incubating; both eggs broke",1
"Incubation",1
"incubation 1/3",1
"Incubation, 2/3 gone.",1
"Incubation 4 days in each",1
"Incubation 5 days",1
"Incubation about 5 days",1
"incubation bloody",1
"incubation had not progressed",1
"incubation had slightly advanced",1
"Incubation in last stage",1
"Incubation just begun",1
"Incubation observed but site fai",1
"Incubation very slight trace in",1
"Incubation well begun",1
"Incubayed- chick preserved",1
"incub. Well begun",1
"inc. well along",1
"In different stages",1
"In different stages.",1
"in different stages from turned",1
"inf.",1
"infantile",1
"inferfile",1
"infert.",1
"Infert, 2 Young",1
"Infertie",1
"infertile ?",1
"Infertile & ?",1
"infertile (1 addled egg)",1
"Infertile; 1 broken while cleani",1
"infertile, 1 week",1
"infertile:2",1
"Infertile, 20 Days, Completely D",1
"Infertile; 4 more in nest, 2 of",1
"infertile - abandoned egg",1
"infertile, about 1 week old",1
"Infertile/addled",1
"infertile & adv.",1
"infertile, advanced",1
"Infertile and large embryo",1
"infertile and rotten",1
"infertile (begun today)",1
"infertile - both runts",1
"Infertile; broken",1
"Infertile; Broken",1
"infertile but not addled",1
"infertile (California Partridge",1
"infertile congealed, stale",1
"Infertile- contained also 1 brok",1
"Infertile, cracked",1
"infertile--dehydrated",1
"Infertile, dry",1
"Infertile Egg",1
"Infertile: egg 2 cracked and rot",1
"Infertile, egg broken when found",1
"infertile eggs",1
"Infertile eggs",1
"Infertile- eggs from wild female",1
"Infertile & Embryos Spine,legs,w",1
"Infertile, Entire Clutch Failed",1
"infertile, far advanced",1
"infertile. Fluid, no development",1
"Infertile; fragments",1
"Infertile; Fragments",1
"infertile, fresh",1
"infertile, hatched",1
"Infertile>hatched",1
"Infertile.  In nest with young.",1
"Infertile.  Laid 1.5 weeks ago.",1
"Infertile- nest also contained 6",1
"Infertile; nest also held 1 chic",1
"Infertile- nest also held a high",1
"Infertile, one ready to hatch",1
"Infertile Or Early Death",1
"infertile or had never been set",1
"Infertile-rotten",1
"infertile, runt",1
"Infertile runt",1
"infertile, small embryo",1
"Infertile, The Fifth Egg Hatched",1
"infertile to advanced",1
"infertile to moderate",1
"Infertile: with one young",1
"Infertile-yolkless",1
"Infertile; yolk solidified and r",1
"Infertle",1
"Infertle (+3 Nestlings)",1
"Infetile",1
"in first stages",1
"Information not given",1
"Initiated",1
"in juvenile plumage",1
"inm",1
"inm, skull simple except occiput",1
"inncubated",1
"in nest with young",1
"in oon-definitive plumage",1
"Instar II; Instar III; Instar IV; Instar V; Instar V; adult;",1
"; Instar IV",1
"Intact fertile egg; yolk intact",1
"Intact, infertile",1
"Intact, infertile egg; yolk inta",1
"Intact, rotten and infertile",1
"Intact, rotten, fertile egg; Fea",1
"Intact, rotten, fertile egg; no",1
"Intact, rotten, fertile egg; ver",1
"Intact, unhatched, fertile egg;",1
"Intact, unhatched fertile egg; f",1
"Intact, unhatched fertile egg; F",1
"Intact unhatched fertile egg; fe",1
"Intact, unhatched fertile egg; v",1
"interior consumed by ants",1
"Intertile",1
"in the First Stage",1
"Inubated but took because dark c",1
"in utero",1
"In various stages/ Begun",1
"; I; ovigerous",1
"I; ovigerous;; juvenile",1
"I;; ovigerous; juvenile",1
"I;; ovigerous; juvenile; juvenile",1
"irregular",1
"Irregular",1
"irregular, 1/2 to 1/3 complete",1
"irregular, 1 fresh",1
"Irregular - 1 sm. emb. 3 addled",1
"irregular, 2 fresh, 2 slight, al",1
"irregular (2 fresh, 3 small embr",1
"irregular, 2 to 7 days",1
"irregular (7-10 days)",1
"irregular aug just beginning to",1
"Irregular, but slight",1
"irregular, fresh to 3 days",1
"irregular - fresh to large embry",1
"irregular, fresh to slight in on",1
"irregular, fresh to small embryo",1
"irregular, fresh to very slight",1
"irregular (from fresh to slight)",1
"irregular, from fresh to slight",1
"irregular, from slight to medium",1
"irregular - from slight to small",1
"irregular, large embryo too fres",1
"Irregularly advancing; 2 eggs ab",1
"irregular - medium to less",1
"Irregulars-slight in one to smal",1
"Irregula (small to medium embryo",1
"IS IN FRUIT",1
"It rarely fruits here",1
"IV; II;;",1
"J`",1
"; j-1;;",1
"; j-1; j-2; j-3; j-4",1
"j-2; j-4",1
"j-5",1
"J/a",1
"Jalisco",1
"Jar #10; fragments, infertile",1
"Jar #12; fragments, infertile",1
"Jar #14; fragments, embryo",1
"Jar #17; fragments, infertile",1
"Jar #19, infertile, fragments",1
"Jar #20; fragments, infertile",1
"Jar #21; fragments, infertile",1
"Jar #22; infertile, fragments",1
"Jar #23; fragments, infertile",1
"Jar #26 fragments",1
"Jar #29; fragments, infertile",1
"Jar #2 broken when collected, no",1
"Jar #30; fragments, infertile",1
"Jar #31; broken",1
"Jar #32; fragments",1
"Jar #3; Addled embryo; fragments",1
"Jar #4 addled, infertile, broken",1
"Jar # 5 addled, embryo, fragment",1
"Jar # 6, Addled embryo, fragment",1
"Jars # 11 & 24; both with embryo",1
"Jars #13 & 18; both infertile, f",1
"Jars # 15,16 &28; All infertile,",1
"Jars #1,7 & 9 Addled, possible e",1
"Jars #25 & 27; Both infertile, b",1
"jc",1
"Jeune",1
"jeune 134 jours",1
"jeune 9 jours",1
"jeune adulte",1
"jeune de 6 mois",1
"jeune en mlue",1
"jeune et oeufs",1
"jeune male",1
"jeune n��1B",1
"jeune n��3B",1
"jeune n��4B",1
"jeunes + oeuf",1
"jeune & t��tard",1
"Jh",1
"joey",1
"JPB 5050",1
"JPB 5060",1
"juenile",1
"Juivenile",1
"June 1877",1
"just 4 days",1
"just about complete",1
"Just about to hatch",1
"just advanced - 2/3",1
"Just a few days",1
"Just a trace.",1
"just a trace in 2, one fresh, th",1
"Just a trace or two.",1
"Just began.",1
"Just Began",1
"Just Beginning",1
"just begun?",1
"Jus t begun",1
"just begun, 4 addled",1
"Just Begun, About 2 Days",1
"Just begun-about one third",1
"Just Begun (about Three Days)",1
"Just begun, bloody embryo",1
"Just begun, bloody embryos",1
"Just begun in all",1
"just begun in all eggs",1
"Just begun in two eggs.",1
"Just begun (more apparent in the",1
"Just begun; one egg addled",1
"Just begun-one egg fresh",1
"just begun 'soft embryos'",1
"Just begun to 1/2",1
"Just begun to small embryos",1
"Just comm.",1
"just commenced (begun)",1
"just commenced sitting",1
"just commencing",1
"just complete",1
"just  completed",1
"Justed started",1
"just hatched",1
"just hatched, down wet",1
"JUST HATCHED; Downy chick",1
"just hatched or nearly hatched",1
"just laid, very fresh old bird r",1
"just noticable",1
"just noticeable",1
"Just noticeable",1
"Just ready to hatch",1
"\just sat on\",1
"just showing",1
"just showing blood",1
"just started.",1
"just started (-1/4)",1
"Just started (-1/4)",1
"just started (-1/8)",1
"just started, bloody, embryo",1
"just started, one runt infertile",1
"just started (see card)",1
"Just started showing trace",1
"Just started to tiny embryos",1
"Just Starting",1
"just turned",1
"Just unfresh and trace",1
"Juv (?)",1
"Juv.; 100 D. Old",1
"Juv, 14-15 Da",1
"juv (1 day)",1
"Juv. (1st winter)",1
"Juv. 1St Winter",1
"juv (~1 week old)",1
"Juv. 20 Days Old",1
"juv (22 da)",1
"juv (2 mo)",1
"juv (2+ mo)",1
"juv (2+mo.)",1
"juv(~ 2 weeks old)",1
"Juv--2 Wks Old",1
"Juv.; 31 Days",1
"juv (3D)",1
"juv (3 mo.)",1
"juv (4-5wks)",1
"juv (4 mo.)",1
"juv (4wks)",1
"Juv.; 54 Days",1
"Juv-Ad.",1
"juv/adult",1
"juv by plum",1
"juv by plum.",1
"juv(by plum)",1
"juv (by plumage)",1
"\juv. By plumage\",1
"juv. By plumage",1
"juv class 0",1
"juv;  different stages",1
"Juvehile",1
"juvenil, ad 2K",1
"juvenile  (?)",1
";; Juvenile;;",1
";;;; Juvenile",1
"Juvenile.",1
"JUVENILE,",1
"JUVENILE.",1
"JUVENILE 10",1
"juvenile 100; adult 15",1
"JUVENILE 10, FEMALE 5, MALE 2",1
"juvenile; 10 mo",1
"juvenile; 110 day",1
"JUVENILE 11, FEMALE 1",1
"JUVENILE 11, FEMALE 37, MALE 13",1
"JUVENILE 11, FEMALE 3, MALE 1",1
"JUVENILE 11, FEMALE 7, MALE 5",1
"juvenile; 11 mo",1
"JUVENILE 122, FEMALE 1",1
"juvenile; 124 day",1
"juvenile; 12 day",1
"JUVENILE 12, FEMALE 1",1
"JUVENILE 12, FEMALE 3, MALE 16",1
"JUVENILE 12, FEMALE 3, MALE 2",1
"JUVENILE 12, FEMALE 4",1
"JUVENILE 12, FEMALE 6, MALE 3",1
"JUVENILE 12, FEMALE 7",1
"JUVENILE 139, FEMALE 1",1
"JUVENILE 14",1
"JUVENILE 14, FEMALE 1",1
"JUVENILE 14, FEMALE 1, MALE 1",1
"JUVENILE 14, FEMALE 1, MALE 14",1
"JUVENILE 14, FEMALE 2",1
"JUVENILE 14, FEMALE 5, MALE 2",1
"JUVENILE 14, MALE 1",1
"juvenile; 1.5 C yr",1
"juvenile (15 days)",1
"JUVENILE 15, FEMALE 1, MALE 1",1
"juvenile; 1.5 mo",1
"juvenile; 1.5 yr",1
"juvenile; 16 day",1
"JUVENILE 16, FEMALE 1",1
"JUVENILE 19, FEMALE 1",1
"juvenile 1; adult 1",1
"juvenile; 1 C yr",1
"juvenile; 1 day",1
"JUVENILE 1, FEMALE 11",1
"JUVENILE 1, FEMALE 12, MALE 12",1
"JUVENILE 1, FEMALE 1, MALE 14",1
"JUVENILE 1, FEMALE 1, MALE 4",1
"JUVENILE 1, FEMALE 1, MALE 5",1
"JUVENILE 1, FEMALE 1, MALE 7",1
"JUVENILE 1, FEMALE 2, MALE 3",1
"JUVENILE 1, FEMALE 2, MALE 7",1
"JUVENILE 1, FEMALE 48, MALE 5",1
"JUVENILE 1, FEMALE 4, MALE 3",1
"JUVENILE 1, FEMALE 4, MALE 5",1
"JUVENILE 1, FEMALE 5",1
"JUVENILE 1, FEMALE 53, MALE 7",1
"JUVENILE 1, FEMALE 5, MALE 6",1
"JUVENILE 1, FEMALE 6, MALE 1",1
"JUVENILE 1, FEMALE 7, MALE 2",1
"JUVENILE 1, FEMALE 8, MALE 2",1
"JUVENILE 1, FEMALE 8, MALE 8",1
"JUVENILE 1, FEMALE 9",1
"JUVENILE; 1 MALE, 1 F",1
"Juvenile 1 segment + button",1
"juvenile/1st winter",1
"Juvenile - 1 year",1
"juvenile; < 1 yr",1
"juvenile (20 days)",1
"Juvenile (20 days)",1
"JUVENILE 20, FEMALE 43, MALE 30",1
"JUVENILE 20, FEMALE 7, MALE 3",1
"JUVENILE 21",1
"juvenile; 22 day",1
"juvenile; 23 day",1
"juvenile (23 days)",1
"JUVENILE 23, MALE 1",1
"juvenile (24 days)",1
"JUVENILE 24, FEMALE 23, MALE 8",1
"juvenile; 2.5 C wk",1
"JUVENILE 25, FEMALE 37, MALE 28",1
"JUVENILE 26, FEMALE 11, MALE 25",1
"JUVENILE 27, FEMALE 2",1
"juvenile; 29 day",1
"JUVENILE 29, FEMALE 1",1
"juvenile; 2 C mo",1
"JUVENILE 2, FEMALE 10, MALE 5",1
"JUVENILE 2, FEMALE 1, MALE 4",1
"JUVENILE 2, FEMALE 2, MALE 6",1
"JUVENILE 2, FEMALE 4",1
"JUVENILE 2, FEMALE 4, MALE 2",1
"JUVENILE 2, FEMALE 5",1
"JUVENILE 2, FEMALE 5, MALE 15",1
"JUVENILE 2, FEMALE 5, MALE 2",1
"JUVENILE 2, FEMALE 5, MALE 25",1
"JUVENILE 2, FEMALE 6, MALE 31",1
"JUVENILE 2, FEMALE 6, MALE 8",1
"JUVENILE 2, FEMALE 7, MALE 5",1
"JUVENILE 2, FEMALE 8",1
"JUVENILE 2, FEMALE 8, MALE 2",1
"JUVENILE 2, FEMALE 8, MALE 3",1
"JUVENILE 2, FEMALE 9, MALE 2",1
"JUVENILE 2, MALE 3",1
"JUVENILE 2, MALE 34",1
"JUVENILE 2, MALE 4",1
"juvenile; 2 mo 9 day",1
"Juvenile (2 months old)",1
"juvenile; 2 wk",1
"juvenile; 2 yr",1
"juvenile; 31 C wk",1
"juvenile; 32 day",1
"JUVENILE 33, FEMALE 1",1
"juvenile; 3-4 C mo",1
"juvenile; 34 day",1
"juvenile (34 days)",1
"juvenile; 3-4 wk ?",1
"JUVENILE 36, FEMALE 2, MALE 5",1
"JUVENILE 37, FEMALE 2, MALE 12",1
"juvenile; 39 day",1
"JUVENILE 39, FEMALE 5, MALE 6",1
"juvenile; 3 C mo",1
"juvenile; 3 C wk",1
"Juvenile, 3 days old",1
"JUVENILE 3, FEMALE 10, MALE 7",1
"JUVENILE 3, FEMALE 11, MALE 1",1
"JUVENILE 3, FEMALE 11, MALE 8",1
"JUVENILE 3, FEMALE 13, MALE 1",1
"JUVENILE 3, FEMALE 1, MALE 7",1
"JUVENILE 3, FEMALE 26, MALE 36",1
"JUVENILE 3, FEMALE 29, MALE 70",1
"JUVENILE 3, FEMALE 3, MALE 2",1
"JUVENILE 3, FEMALE 4",1
"JUVENILE 3, FEMALE 5, MALE 6",1
"JUVENILE 3, FEMALE 6, MALE 3",1
"JUVENILE 3, FEMALE 7, MALE 6",1
"JUVENILE 3, FEMALE 8, MALE 5",1
"JUVENILE 3, FEMALE 9, MALE 1",1
"JUVENILE 3, FEMALE 9, MALE 5",1
"JUVENILE 3, MALE 3",1
"JUVENILE 3, MALE 8",1
"juvenile; 3 months",1
"JUVENILE, 3 YEARS",1
"juvenile; 40-65 day",1
"Juvenile, 4-5 months old",1
"juvenile; 46 day",1
"JUVENILE; 4 ADULT",1
"juvenile; 4 C wk",1
"juvenile; 4 day",1
"JUVENILE 4, FEMALE 2, MALE 1",1
"JUVENILE 4, FEMALE 4",1
"JUVENILE 4, FEMALE 4, MALE 1",1
"JUVENILE 4, FEMALE 4, MALE 2",1
"JUVENILE 4, FEMALE 6, MALE 4",1
"JUVENILE 4, FEMALE 6, MALE 6",1
"JUVENILE 4, FEMALE 7",1
"JUVENILE 4, FEMALE 8, MALE 2",1
"JUVENILE 4, FEMALE 8, MALE 7",1
"JUVENILE 4, MALE 1",1
"JUVENILE 4, MALE 2",1
"JUVENILE 4, MALE 4",1
"juvenile; 4 mo 22 day",1
"juvenile - 4 years",1
"juvenile; 51 day",1
"juvenile; 53 day",1
"juvenile; 5-6 day",1
"JUVENILE 5, FEMALE 12, MALE 2",1
"JUVENILE 5, FEMALE 16, MALE 2",1
"JUVENILE 5, FEMALE 1, MALE 2",1
"JUVENILE 5, FEMALE 1, MALE 28",1
"JUVENILE 5, FEMALE 1, MALE 3",1
"JUVENILE 5, FEMALE 2, MALE 1",1
"JUVENILE 5, FEMALE 3",1
"JUVENILE 5, FEMALE 3, MALE 1",1
"JUVENILE 5, FEMALE 3, MALE 2",1
"JUVENILE 5, FEMALE 4, MALE 2",1
"JUVENILE 5, FEMALE 4, MALE 3",1
"JUVENILE 5, FEMALE 4, MALE 5",1
"JUVENILE 5, MALE 2",1
"juvenile; 5 mo 17 day",1
"JUVENILE 63",1
"Juvenile, 66 cm SVL,  89g",1
"juvenile; 6 C mo",1
"JUVENILE 6, FEMALE 2",1
"JUVENILE 6, FEMALE 2, MALE 1",1
"JUVENILE 6, FEMALE 2, MALE 2",1
"JUVENILE 6, FEMALE 3",1
"JUVENILE 6, FEMALE 4, MALE 1",1
"JUVENILE 6, FEMALE 5, MALE 3",1
"JUVENILE 6, MALE 5",1
"JUVENILE 6, MALE 7",1
"juvenile; 6 wk",1
"juvenile; 7.5 mo",1
"juvenile; 7 C mo",1
"juvenile; 7 day",1
"JUVENILE 7, FEMALE 1",1
"JUVENILE 7, FEMALE 2, MALE 3",1
"JUVENILE 7, FEMALE 2, MALE 4",1
