island,reps
Pien Id.,4
Batang,4
Henderson I.,4
Cano Island,4
Hachijo-Jima,4
Dufferin,4
San Clemente I.,4
Ridge Cay,4
Amherst Island,4
Galiano,4
Outer Heron Island,4
Takairongo Id.,4
Spider,4
Formigas Islets,4
Normans Pond Cay,4
Baguan I.,4
Lina,4
Misol Island,4
Tongan Group,4
Blackstone Island,4
Frazier's Hog Cay,4
Tanu,4
Pokak Atoll,4
Makira,4
Andros I.,4
Enggano,4
Eritrea,4
Budd Reef,4
South Africa (Indian),4
Lobos Cay,4
Saint Anne Island,4
Cargados Carajos Shoals,4
Moch Id.,3
Rottnest Id.,3
BWI,3
Rikumanu Id.,3
Kerkennah Island,3
Battery Island,3
Crozet Island,3
Banty Island,3
Utupua,3
Pike Id.,3
Grand Terre (New Caledonia),3
Stanley Island,3
Ile De Goree,3
Bunaken I.,3
Mar Island,3
Vieques,3
Rota I.,3
Pikenmetkow Id.,3
Alphonse Island,3
Paqueta Island,3
Ron,3
Yangasa Cluster [Yagasa Cl.],3
Shumagin,3
East Plana Cay,3
Santa Ana Id.,3
Central S. Loo Choo Island,3
Zealand,3
Aiwa I.,3
Raccoon Key Id.,3
Crocodile Id.,3
Kelefesia Atoll,3
Ngamia I. [Qamea I.],3
Kunga,3
Chiloe Island,3
Letti,3
Saunders (Appat),3
KODIAK IS,3
Botel Tobago,3
Big Gavanski Island,3
Makaluva Island,3
Ngetmeduch Island,3
Illam Dist.,3
Gigantangan Island,3
Saint Maarten,3
Fatu Huku Island,3
Na Mokulua,3
Santa Fé,3
Deception Id,3
Kelefesia Island,3
Tagauayan I.,3
New Providence I.,3
Matura I.,3
Lapinin Island,3
Purara Island,3
BAHAMA IS,3
Macquarie Island,3
nuageuses,3
West Sister Id.,3
Okak Island,3
Swan Is,3
Khawr Khasab,3
Sidney Island,3
San Felix,3
Mali Parzanj Island,3
Pelorus Island,3
Nielson,3
Andaman Islands,3
Cape Verde Island,3
Onohara-shima,3
Ragiroa,3
St. Davids Island,3
Monos,3
Osan Id.,3
María Madre,3
Lubang,3
Strongtide,3
Satawan Atoll,3
Hoi,3
Beata Id.,3
South New Guinea Dist.,3
Saumarez Reef,3
Sibutu,3
Chamisso,3
Turtle Islands,3
Wiencke Island,3
Tikopia Island,3
Jicaron,3
Heratera I.,3
Grassy Key,3
Cocoro Island,3
Ua Pou Id.,3
Barbados Id.,3
Dandu Island,3
Viwa Island (Yasawa),3
Barr al Hikman,3
Pemba Island,3
Star Mountains Dist.,3
Isla Santiago (James Id.),3
Bigeliwol Id.,3
Middle Seymour Id.,3
Coya Id.,3
Formentera Id.,3
Kapa Id.,3
Great Inagua Id.,3
Chokoloskee Id.,3
Miraflores,3
Pepeio Id.,3
Ofu-Olosega,3
Warsaw,3
Higashi-jima,3
Dorre Id.,3
Roca Partida,3
Port Jackson,3
Isla Cancun,3
Numfoor Island,3
Hoste,3
Lolland,3
13 Id.,3
Washerwoman Key,3
Penguin,3
Champion,3
San Benito Id.,3
Lunging Island,3
Siberut I.,3
Wingham Island,3
Government,3
Howard Island,3
Ios Id.,3
Taganak I.,3
Savai'I Island,3
Yongyu-do Id.,3
Seguam Island,3
Montserrat Id.,3
Sitankai Id.,3
Rotuma Group,3
Desnoeufs Island,3
Orote Id.,3
Nupani Id.,3
Ringutoru Id.,3
Lele Id.,3
Onupuku Id.,3
West Island,3
Davidof Island,3
Crow,3
Jock,3
Sydero,3
Big Rose Island,3
Raccoon Key,3
Mannacks Island,3
Kiambi Island,3
Shaw,3
Pelican,3
Naranjo Islands,3
Rapids Island,3
Santo,3
Raraka Atoll,3
Little Smith,3
P'Eng-Hu Island,3
Hoy,3
Hiti Island,3
Red Rock,3
Block,3
Gran Salvage Island,3
D'Entrecasteaux,3
Shell Keys,3
Mayaguana,3
Hermana Mayor I.,3
Kuba,3
Whidboy,3
palo santo,3
d'ata,3
Farquhar Group,3
Koro Island,3
Frégate,3
Bouvet Island,3
Kasos Island,3
Amager Island,3
Manitoulin Island,3
Matsu Shima Id.,3
Vavau I.,3
Islay,3
Exumas,3
North Pender Island,3
Texel Island,3
Raiatea I.,3
Naos I.,3
Dyer Island,3
Magdalen Island,3
Makemo Island,3
South Bimini Id.,3
tangoa,3
Yell,3
Mafia Id.,3
Weddell Island,3
Old Providence Island,3
Shepherd,3
Neumann Island,3
Emerald Isle,3
Chernabura Island,3
Dream Island,3
North Marble,3
maré,3
Bau Island,3
Hay,3
Harbor,3
Davis,3
Ogilvie,3
Sheep,3
Timbalier Island,3
Last Island,3
Duck Island,3
Raine Island,3
White Booby Key,3
Nero Bank,3
Aride,3
Esquimo Island,3
Nengonengo I.,3
Grassy Creek Cays,3
Chappaquiddick Island,3
Oeno Island,3
Wakaya Island,3
Salawati Island,3
Sermata Island,3
Kentioli Island,3
Kavuhiko Island,3
Aratika Island,3
Unalaska Id.,3
la digue,3
Saltspring Island,3
Netuli,3
Palmerston Island,3
Auki Island,3
Eagle Id.,3
BIKINI ATOLL,3
Sugar Id.,3
BAY FARM IS,3
du salut,3
Cervalo Id.,3
"Pedro Gonzales, I.",3
norways,3
Praslin I.,3
Deadman's Island,3
Simeonofski Island,3
Keith Island,3
Bald Head Island,3
Mitlenatch Island,3
Snake Id.,3
Sullivans Island,3
50 Id.,3
Tongatapu I.,3
Cartwright,3
Turks Island,3
Orpheus Island,3
Santa Isabel Islands,3
Pienlechocho Id.,3
d'houat,3
Malolo Lailai Id.,3
sainte-marie,3
Jervis Bay,3
Dalupiri Id.,3
Los Testigos,3
Patos,3
Hakluyt,3
Cormorant Rock,3
"Ōsumi Islands, Tanegashima Island",3
Coxes,3
Darsena Island,3
Dauphin,3
Ngerdis Id.,3
Sandy Key,3
Roque Island,3
Zhoushan Id.,3
Devils Island,3
Teraina (Washington) I.,3
Natushima Island,3
Tiger Island,3
Whitehead,3
Aldabra Id,3
Enderbury Atoll,3
"Calamian Group, Coron Island",3
Bartolome I.,3
ISLE OF JERSEY,3
Bailiwick of Jersey,3
Laparan I.,3
Koumo Id.,3
Lewell Id.,3
South Chincha Id.,3
Sakenge Id.,3
Ulong Id.,3
Bukojarito Island,3
Batjan Id.,3
Nie Id.,3
Lebanon,3
Two Hummock Island,3
Aliare Id.,3
Doctor Island,3
Fatu Hiva Id.,3
Ramotu Id.,3
Rapa Id.,3
U Cay,3
"San Martin, I.",3
Sumatra Island,3
Ouruken Id.,3
HIVA OA ISLAND,3
Mai Island (Penyu),3
Watom Island,3
James,3
Borgareyjar,3
Smuttynose,3
Iran,3
Isla Elle,3
East Las Galeras Id.,3
Uman Id.,3
Daphne Is.,3
Takapoto Atoll,3
Matia,3
Raroia,3
Buton,3
Piglor Id.,3
Solpa Island,3
Utila,3
Barra,3
Emirau I.,3
Ailinglaplap Atoll,3
mallicolo,3
Rasdu Atoll,3
Prince of Wales I.,3
Capones Island,3
Pearl Island,3
Minis I.,3
Thetis Island,3
Raivavae I.,3
bristol,3
Tepoto Island,3
Wilkes Island,3
Middle Andaman,3
Tikopa Id.,3
ISLA POPO,3
Abingdon Id.,3
Banks,3
Qeshm Id.,3
Curtis,3
Lydia Ann Island,3
Formosa,3
Disko Island,3
de taïwan,3
Yell Isle,3
Bock,3
Sao Vincente Island,3
Hen and Chicken I.,3
Maalosmadulu Atoll,3
Great Spoon,3
Suqutra I.,3
South East Island,3
Ushishir,3
San Gallán,3
Dewees,3
Ponape I. (Pohnpei),3
Seal Cay,3
Moala,3
Ogea Levu,3
Camotes Islands,3
Um-aabak,3
Marindugue Island,3
Victor Hugo I.,3
Mango I. [Mago I.],3
Ua Huka Island,3
Whidbey Island,3
Signy,3
Kateekuk Island,3
Waddah Island,3
South Uist,3
Squirrel Island,3
Entry Island,3
Kastellorizo Island,3
Isles of Scilly,3
S. Loo Choo Island,3
Cousin Island,3
Tongatapu Group,3
North Twin Island,3
Rook Island,3
Malaupaina,3
Ekero,3
Great Blasket Island,3
Hay Island,3
Castle,3
Grassy Island,3
Fishermans,3
Rocky Island,3
Robbins Tump,3
Walpole,3
Niaufou I.,3
Niuafo'ou Island,3
Ossabaw,3
Jamna Island,3
Vasu Island,3
Anialop Island,3
Desnoeufs,3
Gotland Island,3
Noumea I.,3
Nashawena,3
Squire Island,3
Greenwich,3
7 Id.,3
Kabara Island,3
Malaysia (Peninsular),3
Farallon de Medinilla Island,3
redonda,3
South Andros,3
Ambon Id.,3
Kikkertavak Islands,3
HOMOSASSA IS,3
Tasmania Id.,3
Bat Island,3
Santo Domingo,3
Unalga Island,3
Mentawai Island,3
Fishers Island,2
Isle of Palms,2
Analostan Island,2
majorque,2
Endeavour Reef,2
Inishnabro Island,2
Hope Island,2
Achpitak Island,2
Schiermonnikoog Island,2
Peling Island,2
Roon Island,2
Gravel Island,2
Salomon Is.,2
Alameda Id.,2
maupiti,2
Jude Island,2
Aree,2
Figure Eight Island,2
Vanatinai Island,2
Tioman,2
Panama (Pacific),2
Kabelle,2
Perroquets,2
Gough I.,2
tudy,2
Leti Island,2
Ngaremediu Reef,2
Chuginadak,2
de gueishan dau,2
Linnet Reef,2
"Lubang Group, Golo Island",2
RAZO IS,2
Grady Island,2
Honolulu,2
MIDWAY ISL.,2
Sunshine Key,2
CLIPPERTON IS,2
Bonin Is,2
de terceira,2
Grande Cayemite Island,2
Margarita Island,2
Krewa Id.,2
Ongu Island,2
rurutu,2
Judith,2
Yangma Dao,2
longue,2
Nares Co.,2
Vanua Lava Island,2
de l'est,2
Aves de Sotavento,2
Bryher,2
Mare I.,2
Saltholm,2
High Bahama Island,2
Oneata I.,2
Georges,2
Tagelib Id.,2
Rote Island,2
Nuku Island,2
Key Biscayne Id.,2
Turner's Island,2
Tawi Tawi,2
Rat Island,2
Bonin Island,2
Nggela Sule Id.,2
Bernier Island,2
Neuirland,2
Lambay,2
Cornelius,2
Duval Id.,2
SANTA CRUZ ISLAND,2
ISLA PELICANO,2
Gozo,2
Mud Island,2
Grimsey,2
Traverse,2
Hart Miller,2
Naigani Id.,2
Washburn,2
Espíritu Santo Island,2
Bacon Island,2
Perry,2
South Padre,2
Great Cranberry,2
Vigin Gorda,2
Elephant Island,2
Guide Island,2
Fatuhuka Island,2
Stump Island,2
Washington Id.,2
Mud,2
Kurum Id.,2
Cresta de Gallo Id.,2
Mandeville Id.,2
Takaroa Island,2
Olosega Id.,2
Ternate Id.,2
Batjan,2
Tubuai Id.,2
Sable Island,2
Isles of Shoals,2
Nunukan Island,2
Fundo,2
Delos Id.,2
borneo,2
Taunga I.,2
Maestre de Campo Is.,2
Bellinghausen Island (Motu One),2
Giraglia Id.,2
Idjwi Id.,2
caroline,2
South Pender Island,2
Turtle Cove Ids.,2
Takara Jima Id.,2
Malolo Lailai Island,2
tanimblar,2
Pulau Putus,2
St. Catherines,2
Pantocunan Island,2
McKenney Islands,2
Gotland,2
Negros Occidental Id.,2
Tap Mun Chau,2
Lady Julia Perey Id.,2
Vanua Balavu Island,2
Maiao Island,2
Malden I.,2
risbec,2
Bass Rock,2
Langar Island,2
Hooper Island,2
Willow Island,2
Pitt,2
Muara,2
Lamotrek,2
North Reef,2
Phi Phile,2
Ane-doul Id.,2
Lavan Island,2
Peleliu (Beliliou) Island,2
Herald Islets,2
Perl Island,2
Kiunga,2
Abaco I.,2
SANTA CATALINA IS,2
Kaledupa Island,2
Santos Is.,2
San Estaban,2
Dahlak Archipelago,2
Tower Id.,2
South Georgia Id.,2
Bacon Id.,2
Main Bolkus Island,2
Umboi I.,2
Hill Island,2
Peleliu [= Beliliou] Island,2
Yangasa Cluster,2
Moa Island (= Banks Island),2
Santiago I.,2
Flynn Reef,2
Rongrik Atoll,2
Ngeaur Island,2
Sandy Island No. 2,2
Bushrod Island,2
Buck Island,2
Grosse Isle,2
Kubuto Jima,2
Razor Island,2
Awaji Shima Id.,2
Languar Island,2
Quimby Island,2
Spitsbergen I.,2
South Fox Island,2
Galveston,2
Kolyuchin Island,2
La Graciosa,2
South Plaza Island,2
Matacumbe Key,2
Fishers,2
Ua Pu,2
Goodenough,2
Kuria Atoll,2
Verd Cay,2
Brown's Island,2
Kendrew Island,2
Bismarck Archipelago,2
Tuhuata Island,2
Manra Island,2
Foula,2
Lesbos,2
Virginia Key,2
Qeqertarsuaq Island,2
Erromango Island,2
Ovalau,2
Great Swan,2
Gunpowder,2
Salt,2
Lancelin,2
Fernando de Noronha Island,2
Basbas Island,2
Isla Gallina,2
Visovac Island,2
Turuaimu Id.,2
Mercer Island,2
"Sulu Archipelago, Tumindao Island",2
St. John,2
Tikopia I.,2
Nonsuch I.,2
Tol Id.,2
Paroque,2
Bornholm,2
Iki Island,2
Ekewern,2
Providencia Id.,2
Mudge Island,2
Malta Id.,2
Coronado Sur,2
Shoe,2
Barn,2
Fidalgo Island,2
Solomon Islands?,2
Pulau Bungi,2
Isle of Arran,2
House Rock,2
Herendeen Island,2
Elizabeth Island,2
Loggerhead Key Id.,2
Brown,2
Contramaestre,2
Kokomuruka Island,2
ouvéa,2
Bycee Island,2
Guano Island,2
Tsu Shima Id.,2
Kuro Shima Id.,2
Pohnpei Islands,2
Yanuya,2
Nalogo Id.,2
Saonek Id.,2
Parakahi Id.,2
Joe Cay,2
Toiracholodocholl Id.,2
Timor Id.,2
Little Abaco Id.,2
Bitter Guana Cay Id.,2
Pulusuk Atoll,2
Grand Comoro Id.,2
Xiyu Island,2
Akishima Island,2
Obispo,2
Aotle Id.,2
Phuket,2
Mona Is,2
Desolation Id,2
Terceira Id,2
niau,2
art,2
Orrs,2
Hardwicke Island,2
Savu Islands,2
Dangerous Reef,2
Hinchinbrook,2
Wallops,2
Ogliuga,2
Mafia,2
Highbourne Key,2
Boscawen I.,2
Namena I. [Namena Lala],2
Bodie,2
Namukailau I. [Namuka-i-Lau I.],2
Ile Manoui Atoll,2
Coronado Norte,2
Finlayson,2
Cay Verde,2
Asuncion,2
Pag,2
Auluptagel,2
Olsen Island,2
Sinclairs Island,2
Chuginadak Island,2
Campobello,2
Bird Keys,2
New Hanover Island,2
Tau I.,2
Serasan Island,2
Anaa I.,2
Saddle Island,2
Elliot,2
Culebrita,2
Greben Island,2
Little Pimlico Island,2
Tobago Island,2
Bastimentos,2
Little Duck,2
Rocky Harbour Cay,2
"Sakishima Islands, Miyako Island",2
Byron Island,2
de rapa,2
de panay,2
Ile de la Gonave,2
Isla San Pedro Nolasco,2
Kerguelen Is,2
Chesser Island,2
Israel (Red Sea),2
Tiandre,2
Taem,2
Rintja Island,2
Ryukyu,2
Jubail,2
Silhouette,2
Nupani Island,2
Manus Is.,2
St. Lawrence Island,2
Seal Key,2
Madiera Id,2
Penguin Island,2
Santa Maria Id,2
MERRITT IS,2
Great Antigua,2
Murvenjak Island,2
Santo Antão,2
New Ireland Id.,2
Asia Island,2
Matukerekere Id.,2
Pulusuk Id.,2
Natividad Island,2
Lobos Island,2
Pulau Galang Id.,2
Maybag Id.,2
Ko Khram Yai Id.,2
Taulud Id.,2
Rendova,2
Horsehead,2
Marutea Sud Atoll,2
Palmyra Id.,2
St. Simons,2
Koe Id.,2
Camorta,2
tristan da cunha,2
amédée,2
kyushu,2
des glénans,2
Salayer Island,2
Macquarrie,2
Tilghman's Island,2
Viwa,2
Foglo,2
Mikura-Jima,2
Flowery Islet,2
Little Barrier Island,2
Mane I.,2
Atka,2
Santiago Id.,2
Trunk Island,2
Sylt,2
Funafuti Island,2
Manua Islands,2
Fanan Id.,2
Suwarrow Atoll,2
Evans,2
Catanduanes Id.,2
Birnie,2
Transkei coast,2
Oneata Island,2
Fahaheel,2
Isle of Sarkardlet,2
Somerset,2
Blackwater Island,2
Dalupiri,2
Isla de Cubagua,2
Canouan Island,2
Hahajima Id.,2
Cuttyhunk Id.,2
Mindanao id.,2
Calayan Id.,2
Del Rey Id.,2
Tinos Id.,2
Sipora Id.,2
Grassholme Island,2
Gevo Id.,2
Rotuma Id.,2
Hatutu I.,2
Snake Key,2
Hypoluxo,2
South Jason,2
Laurie Island,2
Step Stone Island,2
Rocas Alijos,2
Sapalo Island,2
Village Island,2
Esquibel Island,2
Katchall Island,2
Caviana,2
Biaro,2
Bruny,2
Hogsback,2
Vanua Kula I.,2
Salicornia Island,2
Renaud Island,2
Etroff Island,2
Vlieland,2
Yathata I.,2
Rombos Islets,2
Gran Piton Island,2
Union I.,2
Mali Barjak Island,2
Isla Coiba,2
Mangrove Cay,2
Roberts,2
Île aux Aigrettes,2
Mohotani I.,2
Aldabra Island,2
Ua Pou I.,2
Sula Island,2
María Cleofas,2
Kermadec Islands,2
Bridgeport Bar Island #1,2
maluku,2
Evans (Bishop Rock),2
Tanahbesar Island,2
tahuata,2
Limitrophe Island,2
Maury,2
de formigas et santa maria,2
North Caicos Island,2
Langley Island,2
Louisiades,2
Isla Aves de Barlovento,2
Barro Colorado,2
Pickersgill I.,2
Haidana Island,2
Late I.,2
Thuro,2
Long Beach,2
Panaeati Id.,2
Motutapu,2
Moromaho Island,2
Ngulu,2
Padre Id.,2
mascareignes,2
Maria Cleofas Island,2
Minami-Tori-shima,2
Babeldaub Island,2
Pulau Halmahera,2
Velitoa Id.,2
Europa Island,2
Marsh Island,2
Kosciusko,2
candlemas,2
Tuanake Atoll,2
Sea Lion Rock,2
Bleda Plana Id.,2
Great Banda Island,2
Weepecket Island,2
corse,2
Hiva Oa Id.,2
White Horse Island,2
Thorah Island,2
Kiunga Island,2
Lydia Ann,2
Kamino Shima,2
LOPEZ IS,2
St. John I.,2
Huntington,2
NEW PROVINCE IS,2
Ngedesakr Id.,2
Fatu Hiva I,2
Prins Karls Forland,2
Sankin Island,2
Fogo Id.,2
Wilson Island,2
Cerros Id.,2
Basse Terre Id.,2
Saren,2
Abemama Atoll,2
Eleanor,2
Ambrym Island,2
Tipae Id.,2
Lomlom Island,2
Addu Atol,2
Dekehnman Id.,2
Ushishir Island (Ushichi),2
Cayman Brac Island,2
Broughton,2
Tamana Island,2
Fanning Island,2
Baratang Island,2
Isla San Cristobal,2
Ile Longue,2
Little Skelleg Rock,2
Tirakaume Id.,2
Wallis I.,2
Hiti Atoll,2
Jan Mayen,2
Raton,2
Tonoas Id.,2
Madmosuk Id.,2
Pinaki Atoll,2
Wallaby,2
Blue Lagoon Island,2
kos,2
Honolulu/Kauai,2
Tawi-tawi Id.,2
Table,2
Truk Islands,2
Karu Niju Island,2
Kepulauan Lucipara,2
Kaukura Atoll,2
Koniuji Island,2
Penang Island,2
Raevavae,2
Tuvalu,2
Corfu Id.,2
Anderson,2
Grenadines,2
Anacapa Is.,2
Great Salvage Id,2
Pulau Talatakoh,2
Coron Id.,2
cebu,2
Tai Id.,2
West Wallaby Id.,2
Olngeuaol Id.,2
Gatukai Island,2
Noutie Id.,2
Bonacca,2
Cay Sal Island,2
Ransom Point,2
Raspberry,2
Yonaguni Jima Id.,2
Matushka,2
Bounty Island,2
Hitra Island,2
Bigen Kelang Id.,2
Fyn,2
Lower Goose,2
Apple Island,2
géorgie du sud,2
Little Gavanski Island,2
Ponam Island,2
West Plana Id.,2
Pulau Pisang,2
Santa Ana,2
Nonsuch,2
Shichihotau Island,2
Swindle Island,2
Xiamen Island,2
Long Rock,2
Curieuse Id.,2
Cove Island,2
Saonek Island,2
Prince Edward,2
Kia Island,2
Uama Island,2
Chelbacheb Islands,2
sumbawa,2
Ilocos Norte,2
Kadavulailai,2
Ourulsaen Id.,2
Legace,2
Charlton Island,2
Pinta I.,2
Kaula Id.,2
Tavunasithi,2
Blanchet Island,2
San Juanico Id.,2
Little Florida Island,2
Letti Island,2
Gerchow Key,2
HAO I.,2
Sombrero I.,2
Cudjoe Key Id.,2
Wuvulu Island,2
Wachlug Id.,2
Pavuvu,2
Charlotte,2
Conch Key,2
Maitara Island,2
Mull Id.,2
Pikelot,2
Queen Charlotte Id.,2
Ruuit Id.,2
Lobos de Afuera Id.,2
Tokongo Id.,2
socotra,2
Crab Island,2
Gagil Tamil Id.,2
Taringa Id.,2
Wake Id.,2
Tscheleken Id.,2
Hukuniu Id.,2
Twoheaded Island,2
Shaweishan Island,2
Nathoulla I. [Nacula I.],2
Fatu Huku I.,2
Kings Island,2
Speedwell Id,2
Carroll,2
East Timbalier,2
Nengo Nengo I.,2
Caballo I.,2
Natoa Island,2
Operl Island,2
MONHEGAN IS,2
SANTA ROSA IS,2
Pukaki Island,2
Nordyke Island,2
Ladder Island,2
McKean I.,2
Puffin,2
Cudjoe Key,2
Gravelly,2
Muschu I.,2
Guguan,2
Ferguson Island,2
North Gigante Island,2
Steeple Jason,2
Wangava,2
Stephens Island,2
Ono-i-Lau,2
Padaido Islands,2
Mānana,2
Manam Island,2
South Orkney,2
Turtle Head Island,2
BAINBRIDGE IS,2
Magellan Island,2
Tureia Island,2
Isla San Estaban,2
Three Rocks,2
Bisevo Island,2
Bay Farm Id.,2
Tumandas Island,2
Vonavona Island,2
JAMAICA,2
Beaver,2
ISLA SAN PEDRO MARTI,2
Ofu Is.,2
Manua Is.,2
Lone Island,2
Discovery,2
Scilly,2
Great Nicobar Island,2
Naen Island,2
Weninek Id.,2
Limasaua,2
Union,2
Tabago Island,2
Anaho Island,2
Conejera,2
Hachijo-jima,2
Coaches Island,2
Little Ambergris Cay,2
Isla San Rogue,2
Tenararo Atoll,2
Little Pochet Island,2
Cikobia Id.,2
Letau Id.,2
Antelope Island,2
Vashon Island,2
Toro Grande Id.,2
Mujeres Id.,2
Miyakojima Id.,2
Ailsa Craig,2
Bubuan Id.,2
bouvet,2
Salat Id.,2
Manana,2
São Tiago,2
Pender Island,2
Matinic Green,2
Yasawa I.,2
High Cay,2
Middletown,2
Tangauayan Island,2
Red,2
Watkins Key,2
Pipi Lek I.,2
Tobago I.,2
Namdrik Atoll,2
Lone Tree Island,2
Water Key,2
Manda Island,2
Dinsmore Island,2
KENT IS.,2
Woodley Island,2
Namenalala Island,2
Butaritari Atoll,2
Simbo Island (Narovo),2
Ahunui Island,2
Manihi Island,2
Ceylon,2
Wizard Islet,2
Wetter,2
Waigeo,2
Drummond Island,2
St Mary's,2
silhouette,2
Munia,2
Mauke Island,2
Newfoundland Island,2
Eider Island,2
Materna I.,2
"Maspari, Pulau",2
Nairai Island,2
Tautsina Island,2
Naviti Island,2
Al-Hasikiyah,2
McDermott Island,2
Bald Head Chris Island,2
Tongian Id.,2
Kwafalein Atoll,2
Tangier Island,2
Île à Vache,2
Kadavu,2
Chañaral,2
Fehmarn,2
Namuka-i-Lau Island,2
Monos Island,2
Shannon,2
Principe Island,2
Hrisey,2
"Yaeyama Islands, Taketomi Island",2
Che-ju Island,2
Sangeang,2
Mangere,2
Gribbell Island,2
Shortland,2
Lavoisier Island,2
Los Negros,2
Pearson,2
Volny,2
Ko Takara Jima Id.,2
Papahag Id.,2
Aurora Island,2
d'ambon,2
Pine,2
Gravel,2
Bahía Orange,2
Chichi-Jima,2
Egmont Key,2
Lomlom,2
Cerralvo Island,2
Shagnasty Island,2
Jesus and Mary Id.,2
Jobs,2
Toau Atoll,2
Melville,2
Eiao I.,2
Late-i-Toga Island,2
Greenly Island,2
North Haven,2
Buad Island,1
Muskeget,1
Wotho Atoll,1
Farne Island,1
Nomwin Atoll,1
Ramrod Key,1
Mbulia I. [Buliya I.],1
Pigeon I.,1
Yanutha I.,1
Nemeji Id.,1
Hermit Islands,1
de glénan,1
Isla Santa Cruz (Indefagitable Id.).,1
W. Ablemarle Id.,1
Brannon Id.,1
Orca Island,1
Normanby I.,1
Great Fox Island,1
[Samoan Group],1
aux pins,1
Alor I.,1
Fiesta Key,1
Whitsunday Atoll,1
Raivavae (Vavitu) I.,1
Phillip Id.,1
Buena Vista I.,1
Brother,1
Isla ?,1
Ujae Atoll,1
Dampier Island,1
Duncan,1
Oeno,1
Kao Island,1
Makemo Atoll (Koutousof Smolenski),1
Ghizo I.,1
Horseshoe Island,1
harat,1
Hateruma Shima Id.,1
San Cristobal Island (Solomon),1
Belcher,1
Chusan Island,1
CHRISTMAS ISLAND,1
de pâques,1
Ramos Island,1
Bharngu Island,1
Mago Island,1
Natuna Besar,1
Madre Id.,1
Dyer's,1
Kiriwina Island,1
Thatcher Island,1
Bokaak Atoll,1
Amsterdam Island,1
North Chincha Island,1
Assumption Island,1
Lemasul Id.,1
Chichagof Id.,1
Flint Island,1
Little Pig Island,1
Shizuoka Prefecture,1
Kolumadulu Atoll,1
Desnoevfs,1
Pulau Derawan,1
Nagai,1
Laut Island,1
Bongao Id.,1
ISLA CLIPPERTON,1
St. Lucia I.,1
Little Gready,1
Dravuni Island,1
Sandy Hook,1
SOUTH ISLAND,1
Jiang Xin Zhou,1
Pomana Kecil,1
Woronkofski Id.,1
Columbus,1
Pulau Biola,1
Agutaya I.,1
San Miquel,1
Lucy Islands,1
Avea I.,1
santiago,1
Nii Shima Id.,1
St. Francois Atoll,1
Kojbwe Id.,1
Mangere Island,1
Cross,1
Bogue,1
Fergusson I.,1
Tikahau Atoll,1
Maria Magdalena,1
Haano I.,1
Santa Ysabel Island,1
Toshima,1
Phillip I.,1
Gudalcanal Island,1
Chatham I.,1
Aunuu Island,1
Holden Island,1
Desirade Id.,1
Kahouanne Id.,1
Vanuatu,1
Mbanika Island,1
Higashi-shima,1
La Désirade,1
Fonoruk Id.,1
Islamorada,1
Pingok Island,1
Gull Island (undet.),1
Karewja Island,1
Nila Island,1
Goat,1
Uptorofu Island,1
Luf Island,1
Balaklava Island,1
Muscle Ridge Ids; Great Pond Island,1
Panglao Island,1
Outer Wood Island,1
Foster Island,1
Lot&#39s Wife,1
Palmer,1
San Island,1
Great Coco,1
Stromboli,1
SARDINIA,1
Malaupaina Island,1
GUADALCANAL IS.,1
BELLE IS,1
SANTA BARBARA ISL.,1
San Nicholas,1
Piskera Island,1
Morrison Dennis Cays,1
Maria Atoll (Moerenhout Atoll),1
Alamagon Island,1
Artificial Island,1
Little Mandeville Id.,1
maluku utara,1
basilaki,1
Babeldoab Island,1
Fulaga,1
San Félix,1
Puerto Pricessa Bay,1
Thailand (Gulf of Thailand),1
Tahahiva [Island ?]*,1
Maug Island,1
Guanacaste Province,1
Gun Cay,1
Tamavua,1
Five Fingers Id.,1
Majalon Island,1
Barren,1
Isla Santa Cruz (Indefagitable Id.),1
Koha-Do Island,1
Pangaimotu I.,1
Apataki Atoll,1
Olosega,1
Isla la Roqueta,1
Pentecost,1
Chisik Island,1
"Gunungapi, Pulau",1
Baird Id.,1
"Barro Colorado, I.",1
Fourchue I.,1
Laisam Id.,1
Cayo Id.,1
Kains,1
Witi,1
Mothe I. [Moce],1
Pulau Malenge,1
little Kai,1
Iturup Island,1
Tatalan I.,1
Easter Island.,1
Merrit,1
Yankuvelili,1
Tubbs Id.,1
Bellows,1
Howkan Id.,1
Little Sapelo,1
Waia I. [Waya I.],1
Alexander,1
Mt. Desert Island,1
Chatham Islands,1
Campbell I.,1
Cavlin Island,1
Greer Island,1
Isla Escudo de Veraguas,1
White,1
Uonuku Hahake Island,1
Bougainville Is.,1
SANTA CRUZ ISL.,1
Ramsey Island,1
Emae Island,1
Terra Ceia,1
Jeju,1
Wakayu,1
Bramham,1
Isla de las Mujeres,1
Mustang,1
Deal,1
Pigeon Key,1
Horn,1
San Jeronimo,1
Grief Island,1
Herbert Graves Island,1
Big Fort Island,1
Culross Island,1
Tanker Island,1
Lib Island,1
Eagle Bay Island,1
Sedanka Island,1
Tuamotu I Group,1
Ruth Island,1
Uracas Island,1
Cayman Islands,1
Saint Kitts And Nevis,1
Vanua Mbalavu I. [Vanua Balavu I.],1
Burias,1
Gran Canaria Island,1
Verrados,1
Teneriffe Island,1
Isle of Jersey,1
Glemymor Island,1
Lubang Id.,1
Terre de Bas Id.,1
Grass Cay,1
Nukulau Id.,1
Fefan Id.,1
Alengarik Id.,1
Tofaugul Island,1
