lifestage,reps
Begun 4 days,1
very slight (1 inferfile) 2 days,1
"fresh, began, embryo",1
BURSA 18 X 14 MM,1
"""""""couves""""""",1
Varied-slight To Very Fresh,1
3/4 set (1 rotten),1
6/7d,1
BURSA 8 X 14 MM,1
HATCHED 23 MAY 2008,1
about 2 days incubation,1
Not recorded. Contents dry.,1
Addled Egg Plus Fragments,1
Hatched in wild; One eyas fledge,1
Advanced (feathered),1
Lactating; Adult,1
brooded,1
"1 egg slightly, the rest not set",1
1/3 and addled,1
"1/2 in largest, 2 infertile",1
"One Third,",1
"1 fresh, 1 slightly incubated, 1",1
slight + deserted + partly dried,1
"fresh, 2 begun",1
1 Fresh; 2 started,1
dd (see card),1
"fresh, trace in 1",1
Heavy; eggs very well incubated;,1
2 infertile; 3 started,1
Well along.  1 egg infertile,1
"5-6 days old, alive",1
9 day old calf,1
Four days old.,1
[Juv.?]*,1
6/7 days,1
½ Im.,1
Commenced - very small embryo,1
Fresh (incomplete),1
JUV PLUMAGE; BURSA 7 X 4 MM,1
Infertile; Broken,1
BURSA 22 X 11 MM,1
HY; BURSA 3 X 2.5 MM; SKULL 10%,1
considerately incubated,1
Bloodshow.,1
2 slight; 1 half,1
HY/nestling,1
Inc. Started,1
L:6.5in; TL:2in; TS:1in; WCH:4&1,1
2 chicks approx. 2.5 weeks old +,1
8+ or 9+ ?,1
sk.roof clear,1
10.03 months,1
4 YRS,1
JUvenile,1
juvenile plumage on breast,1
9-10 mos.,1
foetus dans uterus,1
66 months,1
621 adult,1
133 unknown,1
soft skull,1
168 unknown,1
LARVA-AMMOCETE,1
all half incubated,1
L:7&1/8in; TL:3in; TS:1.25in; WC,1
L:7.20in; EXT:11.25in; age by pl,1
Adult Female (gravid),1
Young + egg,1
Addled and advanced to 1/3,1
Runt.  Possibly incubated for so,1
Eggs Abandoned,1
Skull 85% ossified,1
"Egg 137 died early; eggs 138,139",1
fresh to 1/4 incubated,1
adult; 1 yr 7 mo,1
adult; 17 yr 1 mo 24 day,1
juvenile; 4 C wk,1
"one egg, the largest, imperfect,",1
"commenced, slightly",1
Adult + Egg,1
No development; rotten and black,1
some hours,1
23.35 months,1
faint in two eggs,1
v. heary -- large embryos,1
27 YEARS,1
2-3 weeks old,1
4yrs. old,1
"Nearly hatched; one egg piped, a",1
84 WKS,1
L:155mm; EXT:270mm; WCH:87.5mm.;,1
L:176mm; EXT:317mm; age by pluma,1
L:165mm; EXT:214mm.; age by plum,1
adult 11; yoy 50,1
4.5 yrs,1
"Embryos, Female Gave Birth On Deck",1
larval stages,1
skull ossified ?,1
Infertile; yolk solidified and r,1
advanced (about 3/4),1
Two 28 Day Old Chicks,1
E-E-E-E,1
47 WKS.,1
adult; 512 day,1
adult; 600 day,1
Slight (+),1
not advanced,1
Fresh- yolkless,1
"Egg 69 hatched; eggs 70,71,72 ad",1
from fresh to incubated,1
Membraneous,1
set completed June 5,1
shell of hatched egg,1
256 WEEKS,1
Two eggs apparently fresh and tw,1
slightly inc,1
adult; >11,1
fresh (left for 24 hours),1
Age Class 3,1
8. TANK 137.,1
fledged 4 young,1
prob. ad,1
5037 moderate,1
"3 Small Embryos, 3 Large Embryos",1
ADULTS AND LARVAE,1
fresh-addled,1
"""IMMATURE (""""FEMALE"""") PLUMAGE; BUR""",1
JUVENILE ; BURSA 1.5 X 1.5 MM;,1
Perfect (1 egg lost),1
Fresh- deserted,1
1/4 incubated (4) & nearly hatch,1
Incubated full term plus 7-10 da,1
Slight; showing in 3 eggs,1
"Adult Female, 29.9 g, Skin clip",1
L:21in; EXT:31in; age by plumage,1
L:4in; EXT:6&7/8in; WCH:2.25in;,1
L:205mm; WCH:111mm; TS-m:26.1mm;,1
L: 143mm  EXT: 212mm  WCH: 66.75,1
701 days,1
317 days,1
9.93 months,1
juv/ subad,1
307 adult,1
stade 45-46,1
1 grosse,1
"CAPTIVE BORN 27 OCT 2002, MIAMI",1
Began - about 5 days,1
"irregular, from slight to medium",1
"6 years, 9 months, 4 days",1
very addled; ca. 1mm embryo,1
Less then a week,1
All very soft and already broken,1
Premetamorphs and Larvae,1
(11-12) days,1
2 tétards,1
half-grown (3),1
5-7 UNKNOWN AGE,1
SKULL  90% OSS; NO BURSA,1
12 tadpoles,1
approx 5 yrs,1
339 days,1
SKULL 25% OSS; BURSA 8 X 5 MM;,1
L:7.75in; EXT:13.50in; TL:5.00in,1
Incubated 2/3,1
flegdling,1
Trace In One Egg,1
82 WKS.,1
"98-MC34-ES-1, no notes",1
sk.heavily oss.,1
embryo or nestling,1
"91-45 Died Late, See Remarks",1
"Eggs 88,90 hatched in lab; egg 8",1
About 3 days.,1
6 hatched and 6 broken with deve,1
3+ mm embryo,1
adult; 567 day,1
adult; 4 yr 2 mo,1
juvenile; 4 day,1
SKULL 25% OSS; BURSA 3 2.5 MM;,1
Small Embryo & Addled (fresh?),1
Incubated past full term,1
Sk.Not Comp.Oss.,1
"Ad, 9+Yrs Old",1
"cuckoo definite red, host fresh",1
BURSA 11 X 4 MM,1
ASY; SKULL 100% OSS.; NO BURSA,1
approximately 7 days,1
2449-50 advanced,1
SKULL 90% OSS; BURSA CA. 4 X 2 M,1
HATCHED 1981; PARENTS WILD-CAUGH,1
[Im.?],1
slighr,1
one addled - one begun,1
O. K.,1
fresh and started (4),1
Everyone perfectly fresh,1
"Infert, 2 Young",1
From fresh to 1/4 incubated,1
2856 slight,1
"1 small embryo, 2 infertile",1
zero,1
"fresh, 3 days",1
All 8 Eggs:Fresh,1
1- showing blood; 2- very small,1
NO BURA FOUND; SKULL 80% OSS.,1
Soft embryos (2 on May 13),1
"HY; BURSA 5 X 2 MM, SKULL 40% OS",1
BURSA 12 X 3 MM,1
ad (6+ yr),1
chick (4 da),1
very imm,1
At least one large nestling died,1
3/4+,1
Commenced and slight,1
nule,1
one slightly incubated,1
progressed,1
"1 young in nest, egg rotten when",1
Whites thick-yolks bloody and st,1
"Jar #14; fragments, embryo",1
"2 heavy, 1 infertile",1
about 4 days advanced,1
.2 (fertility = nil),1
Nestlings left nest between 6/8,1
"2 infertile, one 1/2",1
well formed embroys,1
far advanced (approx. 85%),1
addled; in nest with 5 young,1
Infertile.  Laid 1.5 weeks ago.,1
"well started, embryo formed",1
Six Days Incubated,1
stillborn with yolk sac,1
218 days,1
WCH:292; TL:125.3; CTO:37.5; TS:,1
10MO 1D,1
"Deserted, addled",1
"Premetamorphs, juvenile",1
"Embryo showing, 2 unfertile",1
WCH:309; TL:139.0; CTO:40.4; TS:,1
WCH: 365mm; age by plumage,1
L:206mm; WCH:99mm; CUL:12.0mm; T,1
L:266mm; EXT:456mm; WCH:143mm; T,1
"3 badly incubated, 2 infertile",1
fresh - deserted (slightly conge,1
2 Days. Not Visible In Blowing,1
Very heavy (very advanced),1
BURSA 6 X 2 MM;,1
"CAPTIVE BORN, LINCOLN PARK ZOO (",1
Juv. Estimated 2 days old,1
Full-term fetus,1
HY/SY; BURSA 10 X 8 MM;,1
3-9/10; 1-1/4,1
#11; eggshell fragments collecte,1
"From the wild- Dam SB #192, Sire",1
Fresh: there might have been ano,1
NO BURSA; PRE-ALTERNATE PLUAMGE,1
just started (-1/4),1
ADULT (BY PLUMAGE); BURSA NOT FO,1
About 1/8 except runt,1
Nestling; 14 Day,1
2 days - 4 eggs Apr 22,1
Slight-well-formed embryos,1
DOWNY NESTLING; BURSA 3 X 3 MM;,1
DOWNY NESTLING; SKULL 0% PNEUM,1
"JUV; BURSA THIN-WALLED, 5 X 8 MM",1
Fresh to 12 days,1
begun yesterday,1
JUV; BURSA 16 X 9 MM,1
"3-about 1/3, 1 almost complete",1
CHICK/FLEDGLING; SKULL 5% OSS.;,1
"DOWNY CHICK; BURSA 7 X 2 MM, SKU",1
BURSA 1- X 6 MM,1
Nest with 2 chicks,1
not aged,1
Embryo beginning to form,1
"A fresh, B fresh, C blood, D blo",1
nearlyone-half,1
One infert. Two far advanced,1
HY; BURSA 11 X 9 MM; SKULL 100%,1
"nearly fresh, 1 becoming addled",1
BURSA 10 X 2 MM,1
Ad.*,1
"Infertile, 20 Days, Completely D",1
Both  eggs addled,1
Both eggs addled,1
"1 week, addled",1
SKULL CA. 5% OSS; BURSA 7 X 4.5,1
"Eight eggs advanced, one egg com",1
"Fresh, but contents somewhat dri",1
Embryos fairly well developed,1
Badly Incubated,1
5-7 Days,1
ranging from fresh to rather inc,1
1 young 2.5 weeks old + 1 egg,1
5 Fresh; 4 One-third; Rail's Fre,1
Slight - two addled,1
JUVENILE ; BURSA 11 X 7 MM;,1
HY; BURSA 15 X 9 MM,1
SKULL 80% OSS.; BURSA NOT FOUND,1
"3 large embryo, 1 fresh",1
BURSA NOUT FOUND; SKULL OSS.?,1
BURSA 1.5 X 1.5 MM,1
begun in 2 eggs,1
Downy Chick 1 We,1
JUVENILE ; SKULL 75%  OSS; BURSA,1
hardly fresh,1
"1 slight, 1 infertile",1
4-5 days even,1
V: Fresh to Moderate,1
Fresh (warm),1
2 fresh. 3 about 1/3,1
Addled + Abandoned,1
"3 adults, female w/young",1
"2 days (1 egg, lighter than the",1
Variable from fresh to slight em,1
HATCHED JULY 1999 (16 MO. OLD),1
66 days.,1
juvenile pullus,1
"4 months, 5 days",1
adult; 26 mo 28 day,1
adult; 404 C day,1
we,1
21 months,1
1st yr?,1
"1 fresh, 4 very slight",1
Addled in nest.,1
adult; 504 day,1
5 days - see data card for detai,1
O-O-B.-E,1
Rotten large embryos,1
1 far gone..1 infertile,1
Large embryos- nest was abandone,1
"irregular, fresh to small embryo",1
Two Fresh; Two Started,1
"3 addled, 2 begun",1
medium-sized embryo in both eggs,1
"3 started, 2 fresh, 1 at about 1",1
#1: showing blood; #2: small emb,1
"1 addled, two highly incubated",1
Fresh:5,1
"1st egg layed 28th, 2nd layed 29",1
"Hatched in wild, nest produced t",1
6-8 days adv.,1
Very slightly to slightly incuba,1
16-17g,1
"One Addled, One Young,+fragments",1
about half advanced,1
none-fresh,1
"1 trace of blood, 2&3 small embr",1
Just about to hatch,1
"1/18-2/22, 3 young hatched & fle",1
"3 of Chat eggs much incubated, C",1
adult;  > 9 yr,1
adult; 10 mo 10 day,1
HY; BURSA 7 X 5 MM; SKULL 10% OS,1
BURSA  22 X10 MM;,1
adult; 674 day,1
NESTLING; BURSA CA. 6 X 3 MM,1
17 YEARS OLD,1
AHY/SY,1
Addled egg collected with fragme,1
"fresh, well began",1
"1- 80%, 2 no signs of developmen",1
juvenile skull and plumage,1
Fresh to 5 days advanced,1
About 7 or 8 days,1
showing embryos,1
whole egg whites,1
"2 started, 1 about 1/3",1
Nearly fresh (nest had one egg a,1
large embryos - 2,1
3/4's,1
s.o. imm.,1
ad (9+yr),1
22.78months,1
adult; 439 day,1
Well commenced in both,1
4 slight; 1 infertile,1
"Egg addled, 4 young in nest abou",1
Addled- nest deserted,1
Two Young Fledged,1
Fresh To 7 Days,1
"deserted, partly dried",1
adult; 84 day,1
Black contents,1
juvenile; 8 day,1
adult; foetus,1
Infertle (+3 Nestlings),1
Nest contained 3 eggs,1
"five slight and one fresh, all i",1
sk.oss.?,1
1/2 incomplete,1
L:277mm; EXT:580mm; age by pluma,1
one full-term embryo,1
"1 rotten, 3 started",1
One fertile; one infertile,1
3 Young Fledged,1
"""""""no incubation""""""",1
About 4 to 7 days,1
fresh - straw yellow yolks,1
1-4 small embryos; 5-7 fresh,1
"9 had loose air cells, 2 pipped",1
No development; contents solidif,1
Fresh to tiny emb,1
"4 About Hatched, 2 Addled",1
"about 1/2, heavy",1
slight (about 3 days),1
nat. ?,1
Embryos slightly hardened,1
"Four fresh, one ten day",1
CB,1
One egg in nest Mar. 23rd,1
"Fresh to advanced, 2 infertile",1
Last,1
advanced about 10 days,1
"cowbird fresh, others larger sof",1
"Very large embryos, 1 infertile",1
Two slight; 2 infertile,1
"4 fresh, 3 incubated",1
begun to advanced,1
3 or 4 days.,1
adult; 148 day,1
adult; 499 day,1
juvenile; 1 day,1
.8,1
"eggs infertile, 1 dry",1
Complete/May 30 (see card),1
Slight-odd egg fresh,1
Juv. Known to be less than 24 hr,1
23 days,1
31 days old.,1
HY; BURSA 5 X 3 MM; SKULL 5 % OS,1
HATCHED 25 MAY 1996,1
IMMATURE ; NO BURSA;,1
IMMATURE PLUMAGE; BURSA 22 X 18,1
"6 or 7 days, soft bones.",1
BURSA 18 X 17  MM,1
fairly incubated; embryos alread,1
.6,1
Sitting,1
(Fh-) see card,1
ad. sk.gran?,1
L:180mm; EXT:304mm; age by pluma,1
2.81 months,1
early FE,1
81,1
"1 adult, 3 juveniles",1
111 unknown,1
juvenile - 4 years,1
120 unknown,1
of 4,1
13.5 weeks,1
9 years old,1
"""smaller """"young""""""",1
skinned wt. Skull fractured.,1
3-6,1
347 unknown,1
1.95 months,1
1st summer-2nd.,1
sub-adult (36 days),1
204 days,1
EXT:530mm.; age by plumage,1
L:240mm; EXT:495mm; age by pluma,1
380 days,1
definitely adult male,1
"4 eggs fresh, 1 egg slight",1
"One egg hatched in wild, but pro",1
WCH:122mm; TL:91.5mm; CUL:23mm;,1
Reoccurance of blood,1
L:9.25in; TL:3in; TS:1&1/16in; W,1
2YR 2MO 15D,1
"[Immature, first plumage]",1
adult; 4 yr 7 mo 16 day,1
24 hours - fresh,1
2-0 2-begun,1
235 adult,1
"begun, but suspect that eggs wer",1
"commenced in 4 eggs, 1 egg fresh",1
Partley Incubated,1
2 fresh; 4 faint trace,1
25000 UNKNOWN AGE,1
No yolk,1
all fresh or showing slight trac,1
population dynamics information,1
Fresh 1 Started,1
30 juvenile,1
"I Chick, I Addled, Plus Fragment",1
not recorded (see card),1
2 advanced to feathers; 1 unfert,1
one-half to far advanced,1
95 unknown,1
177 unknown,1
142 adult,1
1 må,1
L:216mm; WCH:107mm; CUL:12.8mm;,1
of adult unknown,1
"""L:6 &1/4""""; EXT:10 &3/8""""; WCH:3 &""",1
"Adult Male, SVL 1453 mm, Tail 51",1
Pre- and postmetamorphs,1
800 adult,1
420 adult,1
33-35 days after eruption of arms,1
ready to hatch. 2 eggs pipped,1
fresh.  One Molothrus egg also f,1
at death was 1 year.,1
bursa 3 x 3 mm,1
Two having thick whites and bloo,1
Fresh- begun,1
skull granul.,1
2/4 last incubation,1
1182 days,1
3 eggs in nest on June 15th,1
All One-Half,1
1 Fresh; 3 Started,1
"2 Fresh, 3 slight",1
"One fresh, one about half, one a",1
adult; 244 day,1
started and 3 days,1
No development-yolk in smaller e,1
Incubating; both eggs broke,1
16 day old chicks,1
Egg hatched,1
Slight 10%,1
sd.,1
31 days.,1
BURSA 15 X 7 MM,1
BURSA 3 X 1 MM; SKULL 25% OSS.,1
10.81 months,1
SY/TY; BURSA 7 X 5 MM,1
FIRST WINTER PLUMAGE; SKULL 30%,1
collected,1
SKULL 75% OSS; BURSA 2 X 4 MM;,1
juvénile Om26,1
"SKULL 10% OSS; BURSA FLESHY, 3 X",1
"fresh, going rotten",1
"8 fresh, 3 four days",1
Slight-bloody traces,1
Ready to hatch-3 eggs hatched,1
4032-33 fresh or infertile,1
HY; BURSA 3 X 2 MM; SKULL DESTRO,1
Beg,1
NO BURSA; DEFINITIVE PLUMAGE,1
"""""""a few incubated"""" (? few days)""",1
chicks ready to hatch,1
Advanced very slight,1
HY; BURSA 4 X 2 MM; SKULL 10% OS,1
"1 fresh, 4 slightly bloodshot",1
embryos just forming,1
Female-Gravid,1
1 fresh 3 commenced,1
cowbird soft embryo,1
8-9 Mo Old,1
not recorded (broken),1
ad OS  SNFO,1
1457-58 fresh; 1459 slight,1
Feathered embryo (caustic),1
Imm-1St Yr,1
"""L:9; EXT:13; """"T"""":2 inches.; age""",1
WCH(R):138mm; BL(cul.ant.nos.):1,1
L:161; EXT:244.; age by plumage,1
FLEDLGING; BURSA 8 X 9 MM,1
PURCHASED 17 OCTOBER 2001 FROM S,1
375 days,1
SKULL 95% OSS,1
Age: 4 days,1
Apparent in 3 eggs,1
V.S. (very slight?),1
"Foetus, stillborn",1
sk.n.o.,1
3rd. fall,1
5 hatched,1
fresh and advanced,1
"#66, fragments only, eggshell th",1
1/4 about,1
23.08months,1
"2 far advanced, 1 rotten",1
All 2-3 Days Incubated,1
"Fresh, incomplete",1
ad.sk .,1
skull windows possibly large,1
Adult skull100% oss,1
"2-faint trace of blood, 1-pronou",1
Hatched?,1
adult; 564 day,1
adult; 714 day,1
"1 Fresh, 3 Slight Trace Of Blood",1
1 egg with embryo,1
13 to 14 days,1
All fresh and stale,1
Just begun; one egg addled,1
just showing,1
slight-(traces blood),1
All half incubated,1
"medium embryos in 5, 1 infertile",1
5 days; 1 infertile,1
Ovarian eggs,1
4 young hatched in wild,1
About 33%,1
28 days old,1
"BURSA FLESHY, 13 X 13 MM",1
SKULL 10% OSS; BURSA 10 X 7 MM;,1
none (8 days),1
Ad.Br.-Ad. Nbr.,1
Ad.; 6.5 Yrs.,1
small embryos (5 days),1
"2 very small embryos, 1 fresh",1
Slightlt incubated,1
See card Sr. Legade?,1
"2 infertile, 1 large fledgling",1
1904 fresh,1
all the way from nearly fresh to,1
Trace Blood,1
well along about 1/3,1
"Trace, eggs missing",1
"Begun, 3 eggs infertile",1
"Hatchling, embryos",1
L:7&7/8in; EXT:14&5/8in; WCH:4&5,1
WCH: 53mm  TL: 50.5mm; age by pl,1
about 2/5 incubated,1
WCH:140mm.; age by plumage,1
62 unknown,1
224 adult,1
embryo taking shape,1
1 infertile; 3 with soft embryos,1
Embryos just formed,1
"Both eggs fragments only, #26 co",1
"both eggs fragments only, eggshe",1
advanced (I egg broken),1
4 to 7 days,1
"fresh, nest held 1 egg 4 days ag",1
"Fresh & Slight , one day to last",1
Minimal or no incubation,1
PWSEGG12; eggshell section (frag,1
from slight to nearly half,1
Very Small Embryo>small Embryo,1
"very slight, slight, no developm",1
Unhatched chick,1
Slight (deserted),1
Depredated.,1
All about one-half,1
incubation had not progressed,1
begun and somewhat advanced,1
One egg much fresher than other,1
Apparently addled,1
Fresh- eggs missing,1
very slight to embryos just show,1
Past ?,1
large embryos (feathers),1
"fresh, nest held 1 egg June 1",1
Dead embryos,1
Skul ossified.,1
BURSA 3 X 3 MM; SKULL 95% OSS.,1
SKULL 80% UNPNEUM,1
BURSA 11 X 7 MM; SKULL 100% OSS.,1
"SKULL 100% OSS,",1
commenced and advanced,1
Late eft,1
"Adult, Tissue- scale clip",1
L:287mm; TS:40mm; TL:62mm; WCH:1,1
5 ADULT; 33 JUVENILE,1
Young:last molar missing,1
5 ad + 1 juv,1
between 5 and 6 years old based on tooth eruption,1
"""[Ad.] """"Juv.""""""",1
54months,1
1st.summer-2nd.,1
sk. complete,1
"fresh, showing",1
adult; 902 day,1
adult; 6 mo 4 day,1
4 by lower left PM4,1
All Eggs:Very Small embryo (Eyes,1
Big embryos,1
already begun,1
5 + years,1
"1 year, 7 months, 12 days",1
about 3/4 complete; embryos hard,1
1 egg + fragments,1
juvenile crown plumage,1
a little advancement,1
Infertile; 1 broken while cleani,1
quite bad.,1
2615-2616 moderate,1
3/4 windows,1
Advanced 10-12 days,1
cr.opague,1
1 egg- box failed.  Was a clutch,1
juvenile; 9 mo ?,1
1/3 Complete,1
"15 adults, 2 juveniles",1
"2-large embryos, 2-infertile",1
1 large larva,1
13 mos,1
N.P.,1
hatched 9 Oct 1965,1
L:261mm; age by plumage,1
L:137; age by plumage,1
L:252mm; EXT:398mm; WCH:118mm; a,1
L:192mm; EXT:302mm.; age by plum,1
1 yr old,1
1 - Wayne C. Starnes,1
well under way (heavy),1
"1 infertile, 3 young in nest",1
CAPTIVE HATCHED APPROXIMATELY 19,1
SKULL 10% OSS; BURSA 8 X 4 MM;,1
2 year old juvenile,1
Premetamorph (stage 40),1
juv [nestling],1
sex by plumage,1
"NO BURSA, SKULL FULLY PNEUM",1
JUV; BURSA 16 X 15 MM,1
CAPTIVE HATCHED IN EUROPE,1
See info sheet,1
HY; BURSA 8 X 8 MM; SKULL 100% O,1
BURSA 7 X 3 MM; SKULL 60% PNEUM,1
BURSA 5 X 3 MM; SKULL 20% OSS.;,1
SKULL 100% OSS; BURSA 7 X 5 MM;,1
SY; SKULL 100% OSS.; BURSA NOT F,1
SKULL 10% OSS; BURSA 15 X 10 MM;,1
IMMATURE ; BURSA 2 X 3 MM;,1
BURSA 35 X 8 MM,1
HY; BURSA 5 X 3 MM; SKULL 15% OS,1
FLEDGLING; BURSA NOT FOUND;,1
barely started to small embryos,1
HY; BURSA 4 X 3 MM; SKULL 25 % O,1
slight; set complete 18,1
HY; BURSA 6 X 4 MM; SKULL 20% OS,1
"1 egg, 1 chick, 6 weeks old",1
2 eggs fresh; 5 incubated very s,1
Showing blood & small embryos,1
"Fresh, slightly to heavily inc.",1
adult; 8 mo 9 day,1
Juv.; Nestling,1
U-1St Yr?,1
Skull completely pneumatixed,1
adult; 14 C yr,1
fresh. 1 rotten,1
fresh to slight on 2 eggs,1
4 days-equal,1
"#1,4 Slight trace of blood, #2,3",1
1) 1.75g fresh; 2) 1.70g fresh,1
"large embryo, yolk sack",1
"1 Fresh, 1 Infertile",1
A little blood.,1
"Egg #99 hatched in captivity, eg",1
2 pipped - practically hatching!,1
Large embryos; far advanced,1
FLEDGLING; BURSA 13 X 13 MM,1
BURSA 3 X 4 MM,1
BURSA 11 X 10 MM; SKULL 75% OSS,1
ADULT PLUMAGE; NPO BURSA,1
(48 hours old) yg.,1
"2 highly incubated, 2 infertile",1
2 already pipped for hatching.,1
1902,1
fresh. Nearly.,1
1) 3.4 g Fresh  2) 3.25 g fresh,1
43 d,1
imm (10+ mo),1
Larva when collected,1
L:137mm; EXT:204mm; WCH:61.05mm;,1
367 days,1
22.76 months,1
10 years +,1
4.5 yr,1
sk.destroyed,1
sk.sing.,1
1st.winter,1
Advanced- eggs missing?,1
BURSA 25 X 7 MM,1
Pronounced trace of blood,1
Variable embryo formed,1
moderately incubated,1
1/2 to 2/3 rds,1
"Two eggs nearly fresh, two consi",1
"#1&2 fresh, #3 trace of blood",1
Fresh In 3; Started In 3,1
HY/SY; BURSA 22 X 18 MM,1
"cuckoo fresh, widowbird large em",1
HY; BURSA 2 X 1 MM; SKULL 30% OS,1
ASY; SKULL 100% OSS.,1
HY; SKULL 5% OSS; BURSA  6 X 3 M,1
2nd yr,1
Fled.,1
"Subadult, liver tissue taken",1
236 WEEKS,1
Fresh (only 3 Eggs Collected),1
slightly decomposed,1
large embryos (impossible to pre,1
"1 infertile, 2 young with tufts",1
"""L:5&3/16; EXT:7&3/4"""".; age by pl""",1
L:202mm; WCH:126mm; CUL:28mm; TS,1
L:105; EXT:178.; age by plumage,1
"5 years, i month",1
"4 years, 9 months +/- 1 year",1
addvanced,1
Found With One Side Crushed,1
showing well in both,1
"3 Fresh, 1 Slight",1
"1 showing, 3 fresh",1
slight (blood),1
Two Fresh: Two Commenced,1
Pt. Inc.  (see card),1
sub-adult/adult?,1
adult 15+ years old,1
20.57 months,1
38.,1
?Juvenile,1
2 nestlings also collected (RC29,1
1/2. 1 spotted Molothrus egg was,1
"not set in, but eggs probably in",1
173 unknown,1
found in oviduct,1
"2 addled eggs, 3 young",1
very small embryos to clear/pale,1
"cuckoo showing blood, host small",1
#2: Fresh; #3: Slight Trace Of B,1
"Fresh, slight 3 days",1
one egg advanced and broken in b,1
"98-SI12-ES-1, fragments",1
têtard stade 38,1
1 têtard albino,1
imm.sk.oss.,1
u a.d,1
ad...,1
Two young hatched & fledged in w,1
adult; 10 mo 13 day,1
"1 fresh, 1 considerable, 2 heavy",1
Held 4 May 29,1
"One infertile, one with fully fo",1
"1-one half, 2-two thirds incubat",1
large juv in down,1
HATCHED 2 JULY 2004,1
DOWNY YOUNG; BURSA NOT FOUND,1
HATCHED 2006;,1
Juv. 14 days old,1
adult; 10 mo 13 V day,1
near fresh,1
Half hatched; host young a few d,1
two chicks,1
98-MC08-ES-1 - no notes,1
"60 Days, Infertile",1
all 4 eggs were fresh,1
"1 fresh, 2 showing blood, 2 smal",1
Both eggs addled.  Must have bee,1
Far advanced; 1 infertile,1
1-6 fresh; 7 small embryo,1
"Feathers, Ready to hatch",1
~12 days,1
fresh--one started,1
Addled.  1 egg from clutch of 3,1
10%-20% developed embryo,1
juv; (20 days old),1
SKULL 0% OSS; BURSA 5 X 4 MM;,1
FLEDGLING; BURSA 5 X 4 MM; SKULL,1
SKULL 95 % OSS; NO BURSA,1
"HY; BURSA 7 X 5 MM, SKULL 10% OS",1
BURSA 20 X 1  MM;,1
NO BURSA; KSULL25% OSS.,1
"BURSA 3 X 4 MM, FLESHY",1
Juv. 1St Winter,1
"embryos showing in 3, 1 stale",1
About 2-3 weeks,1
1 egg found below MV-42.  Egg ap,1
3562 advanced-feathered,1
very fresh - laid 10-12 Jan,1
sat upon,1
Ca 9 Yrs,1
"BURSA 6 MM WIDE AT BASE, 6 MM LO",1
JUVENILE ; SKULL <50% OSS; BURSA,1
"1 fresh, 1 small embryo",1
Ad. Nonbreeding,1
"Eggs #2,#7,#9:Fresh; #1:Slight T",1
Large embryos-2 ..Infertile-1,1
Imm-By Plumage,1
"3 large embryos, within 1-2 days",1
eggs #1 & #2: very small embryos,1
addled; slight to moderate-dead,1
"a and c, showing blood. B, small",1
fresh b+c = showing blood,1
1 hatched in wild,1
Fresh - Not sat on,1
"One showing blood, 2 with large",1
"2 moderate embryos, 2 rotten",1
"2 fresh, a trace of red in 1",1
Fresh- 1/3.,1
sixteen days old.,1
11-12 days old,1
L:6.5in; TL:2.75in; TS:1&3/16in;,1
WCH: 56mm  TL: 51mm; age by plum,1
fresh - broken during incubation,1
T17N R13W Sec24,1
"Fresh, Trace In One",1
different stages 4 to 7 days,1
"Infertile, dry",1
178 adult,1
all one half,1
3 failed eggs- dried & hollow.,1
fresh to 4 days,1
begun and advanced,1
1 started; 2 fresh,1
"addled, advanced",1
Incubated And Abandoned,1
"2 fresh, 1 well begun",1
Not observed; no development,1
Very rotten and soft - only half,1
Abt 6 Days,1
Sire/Dam -/103  C7E3,1
"#'s 1,2,4,5 and 6 small embryos,",1
2 days but fresh,1
"1 Well Begun, 1 Fresh",1
All three eggs showing blood,1
1 extant,1
Slight & to the same degree in e,1
Hatched--died before fledging,1
3 started; 1 fresh.,1
idled (addled),1
also,1
Bird formed but one egg slightly,1
Fragment,1
3 days (very slight),1
2 large embryos; abandoned,1
SKULL 5% OSS; BURSA 4 X 2 MM;,1
5 newly hatched young and 1 egg,1
"BURSA 9 X 6 MM, SKULL 100% PNEUM",1
SUB-DEFINITIVE PLUMAGE; BURSA 10,1
1845 and 1848 advanced; 1846 no,1
BURSA 8 X 4 MM; SKULL 25% OSS.,1
SKULL CA 50% PNEUMATIZED; VESTIG,1
BANDED AS AHY MALE ON 14 JULY 20,1
Ca. 3 Yrs Old,1
"1 trace, 2 very small embryo, 2",1
Sligfht,1
"#6 Slight trace of blood, #3 Tra",1
adult; 7 mo 1 day,1
Addled (but Still Sitting),1
about half set,1
Ca-3 days,1
large embryo?,1
"Fresh, addled and 1/2",1
"1 embryo about 5 days old, 1 bro",1
1 week incubated,1
Old nest. See data card.,1
"Egg 54 found dented in nest, add",1
Small embryos (caustic),1
Nest contained 10 eggs all pippe,1
partly set,1
d,1
Third Winter,1
Chcik,1
bursa 5 x 5 mm,1
Pup/Calf,1
Skull 1/3 ossified,1
Young fledged 7/27 & 7/29 1987,1
"fresh in host, slight in cowbird",1
"cowbird advanced, host highly in",1
Slight in 2 host; & 1/3 inc in 2,1
"fresh, complete lay",1
"fresh, 24 hours",1
traces of blood - 4 days,1
"97-MC29-ES-1, fragments",1
Four 1/3; one not fertile,1
b b b b b,1
fresh/moderate-dead/infertile,1
Large embryo and yolk sac.,1
1 fresh and 2 about 4 days incub,1
14070,1
man. DS 00,1
