lifestage,reps
larvae no legs:146,1
larvae no legs:147,4
larvae no legs:15,2
larvae no legs:15 ; adult male:1,1
larvae no legs:15 ; larvae with hind legs < 1cm:14 ; larvae with hind legs > 1cm:33 ; metamorph with tail:3,1
larvae no legs:15 ; larvae with hind legs < 1cm:2,1
larvae no legs:15 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:4,1
larvae no legs:15 ; larvae with hind legs > 1cm:2,1
larvae no legs:15 ; larvae with hind legs > 1cm:20 ; larvae with hind legs < 1cm:31,1
larvae no legs:15 ; larvae with hind legs > 1cm:51 ; metamorph with tail:1 ; adult female:1,1
larvae no legs:15 ; smallest larvae < 5cm no legs:20,1
larvae no legs:151 ; larvae with hind legs < 1cm:59 ; larvae with hind legs > 1cm:33 ; metamorph with tail:7 ; metamorph without tail:1,1
larvae no legs:152,2
larvae no legs:152 ; larvae with hind legs < 1cm:3 ; unknown:NA,1
larvae no legs:155 ; adult male:1,1
larvae no legs:157,1
larvae no legs:158,1
larvae no legs:158 ; larvae with hind legs < 1cm:2,1
larvae no legs:159,2
larvae no legs:159 ; smallest larvae < 5cm no legs:61,1
larvae no legs:16,2
larvae no legs:16 ; larvae with hind legs < 1cm:1,1
larvae no legs:16 ; larvae with hind legs < 1cm:14 ; larvae with hind legs > 1cm:8,1
larvae no legs:16 ; larvae with hind legs < 1cm:2,2
larvae no legs:16 ; larvae with hind legs < 1cm:4,2
larvae no legs:16 ; larvae with hind legs < 1cm:5,1
larvae no legs:16 ; larvae with hind legs < 1cm:7,1
larvae no legs:16 ; larvae with hind legs < 1cm:94 ; larvae with hind legs > 1cm:16,1
larvae no legs:16 ; larvae with hind legs > 1cm:3,1
larvae no legs:161,1
larvae no legs:162,2
larvae no legs:164,2
larvae no legs:165,1
larvae no legs:167,2
larvae no legs:168,1
larvae no legs:17,7
larvae no legs:17 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:5,1
larvae no legs:17 ; larvae with hind legs < 1cm:1 ; metamorph with tail:1,1
larvae no legs:17 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:6,1
larvae no legs:17 ; larvae with hind legs < 1cm:17 ; larvae with hind legs > 1cm:2,1
larvae no legs:17 ; larvae with hind legs < 1cm:17 ; larvae with hind legs > 1cm:4,1
larvae no legs:17 ; larvae with hind legs < 1cm:24 ; larvae with hind legs > 1cm:16,1
larvae no legs:17 ; larvae with hind legs < 1cm:3,1
larvae no legs:17 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:4,1
larvae no legs:17 ; larvae with hind legs < 1cm:4,1
larvae no legs:17 ; larvae with hind legs < 1cm:41 ; larvae with hind legs > 1cm:13,1
larvae no legs:17 ; larvae with hind legs < 1cm:51 ; metamorph with tail:2,1
larvae no legs:17 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:3,1
larvae no legs:17 ; larvae with hind legs > 1cm:2,1
larvae no legs:17 ; smallest larvae < 5cm no legs:391,1
larvae no legs:173,2
larvae no legs:173 ; larvae with hind legs > 1cm:1,1
larvae no legs:174 ; adult female:1,1
larvae no legs:18,11
larvae no legs:18 ; larvae with hind legs < 1cm:1,1
larvae no legs:18 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:23 ; metamorph with tail:46,1
larvae no legs:18 ; larvae with hind legs < 1cm:13 ; larvae with hind legs > 1cm:7 ; metamorph with tail:1,1
larvae no legs:18 ; larvae with hind legs < 1cm:2,2
larvae no legs:18 ; larvae with hind legs < 1cm:2 ; metamorph with tail:4,1
larvae no legs:18 ; larvae with hind legs < 1cm:22 ; larvae with hind legs > 1cm:6 ; metamorph with tail:1,1
larvae no legs:18 ; larvae with hind legs < 1cm:27,1
larvae no legs:18 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:21,1
larvae no legs:18 ; larvae with hind legs > 1cm:1,1
larvae no legs:18 ; larvae with hind legs > 1cm:45 ; larvae with hind legs < 1cm:53 ; metamorph with tail:6,1
larvae no legs:18 ; unknown:NA,1
larvae no legs:180,2
larvae no legs:182,1
larvae no legs:182 ; adult male:1,1
larvae no legs:186,1
larvae no legs:187,1
larvae no legs:188,1
larvae no legs:19,5
larvae no legs:19 ; larvae with hind legs < 1cm:1,2
larvae no legs:19 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:5,1
larvae no legs:19 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:6,1
larvae no legs:19 ; larvae with hind legs < 1cm:14 ; larvae with hind legs > 1cm:31 ; metamorph with tail:3,1
larvae no legs:19 ; larvae with hind legs < 1cm:5,1
larvae no legs:19 ; larvae with hind legs < 1cm:8,1
larvae no legs:19 ; larvae with hind legs > 1cm:4,1
larvae no legs:19 ; unknown:NA,1
larvae no legs:190,1
larvae no legs:195 ; larvae with hind legs < 1cm:1,1
larvae no legs:2,29
larvae no legs:2 ; larvae with hind legs < 1cm:1,7
larvae no legs:2 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:1,2
larvae no legs:2 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:2,1
larvae no legs:2 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:3,1
larvae no legs:2 ; larvae with hind legs < 1cm:12 ; larvae with hind legs > 1cm:5 ; metamorph with tail:1,1
larvae no legs:2 ; larvae with hind legs < 1cm:18 ; larvae with hind legs > 1cm:2,1
larvae no legs:2 ; larvae with hind legs < 1cm:2,6
larvae no legs:2 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:1,1
larvae no legs:2 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:2,1
larvae no legs:2 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:4,1
larvae no legs:2 ; larvae with hind legs < 1cm:3,1
larvae no legs:2 ; larvae with hind legs < 1cm:3 ; adult male:1,1
larvae no legs:2 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1,1
larvae no legs:2 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:3,1
larvae no legs:2 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:4,2
larvae no legs:2 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:5,1
larvae no legs:2 ; larvae with hind legs < 1cm:5,1
larvae no legs:2 ; larvae with hind legs < 1cm:5 ; larvae with hind legs > 1cm:58 ; metamorph with tail:1 ; unknown:NA,1
larvae no legs:2 ; larvae with hind legs < 1cm:57,1
larvae no legs:2 ; larvae with hind legs < 1cm:6,1
larvae no legs:2 ; larvae with hind legs < 1cm:8,2
larvae no legs:2 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:1,1
larvae no legs:2 ; larvae with hind legs > 1cm:1,4
larvae no legs:2 ; larvae with hind legs > 1cm:11 ; metamorph with tail:2,1
larvae no legs:2 ; larvae with hind legs > 1cm:2,2
larvae no legs:2 ; larvae with hind legs > 1cm:2 ; larvae with hind legs < 1cm:10,1
larvae no legs:2 ; larvae with hind legs > 1cm:2 ; metamorph without tail:1,1
larvae no legs:2 ; larvae with hind legs > 1cm:2 ; metamorph without tail:2,2
larvae no legs:2 ; larvae with hind legs > 1cm:3 ; metamorph without tail:2 ; adult female:1,1
larvae no legs:2 ; larvae with hind legs > 1cm:6 ; unknown:NA,1
larvae no legs:2 ; larvae with hind legs > 1cm:7,1
larvae no legs:2 ; metamorph with tail:4,1
larvae no legs:2 ; metamorph without tail:1,1
larvae no legs:2 ; smallest larvae < 5cm no legs:21,1
larvae no legs:2 ; smallest larvae < 5cm no legs:3428 ; larvae with hind legs > 1cm:5,1
larvae no legs:2 ; smallest larvae < 5cm no legs:6 ; unknown:NA,1
larvae no legs:20,4
larvae no legs:20 ; adult male:1,1
larvae no legs:20 ; larvae with hind legs < 1cm:1,1
larvae no legs:20 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:60 ; metamorph with tail:71,1
larvae no legs:20 ; larvae with hind legs < 1cm:2 ; adult female:1,1
larvae no legs:20 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:4,1
larvae no legs:20 ; larvae with hind legs < 1cm:20,2
larvae no legs:20 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:1,2
larvae no legs:20 ; larvae with hind legs < 1cm:5,1
larvae no legs:20 ; larvae with hind legs < 1cm:5 ; larvae with hind legs > 1cm:6,1
larvae no legs:20 ; larvae with hind legs < 1cm:8,1
larvae no legs:20 ; larvae with hind legs < 1cm:86 ; larvae with hind legs > 1cm:20 ; metamorph without tail:1,1
larvae no legs:20 ; larvae with hind legs > 1cm:2,1
larvae no legs:20 ; larvae with hind legs > 1cm:4,1
larvae no legs:20 ; unknown:NA ; smallest larvae < 5cm no legs:81,1
larvae no legs:201,1
larvae no legs:202,1
larvae no legs:203 ; larvae with hind legs < 1cm:2,1
larvae no legs:203 ; larvae with hind legs < 1cm:49,1
larvae no legs:21,3
larvae no legs:21 ; larvae with hind legs < 1cm:1,2
larvae no legs:21 ; larvae with hind legs < 1cm:2,2
larvae no legs:21 ; larvae with hind legs < 1cm:26 ; metamorph with tail:14 ; metamorph without tail:2 ; larvae with hind legs > 1cm:19,1
larvae no legs:21 ; larvae with hind legs < 1cm:3,1
larvae no legs:21 ; larvae with hind legs < 1cm:4 ; metamorph with tail:1,1
larvae no legs:21 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:3,1
larvae no legs:21 ; smallest larvae < 5cm no legs:24 ; larvae with hind legs < 1cm:3 ; unknown:NA,1
larvae no legs:212,2
larvae no legs:212 ; larvae with hind legs < 1cm:137 ; larvae with hind legs > 1cm:79 ; metamorph with tail:4,1
larvae no legs:215,1
larvae no legs:217,1
larvae no legs:22,5
larvae no legs:22 ; larvae with hind legs < 1cm:1,1
larvae no legs:22 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:1,1
larvae no legs:22 ; larvae with hind legs < 1cm:12 ; larvae with hind legs > 1cm:16 ; metamorph with tail:9,1
larvae no legs:22 ; larvae with hind legs < 1cm:16,1
larvae no legs:22 ; larvae with hind legs < 1cm:2,3
larvae no legs:22 ; larvae with hind legs < 1cm:5 ; larvae with hind legs > 1cm:12,1
larvae no legs:22 ; larvae with hind legs < 1cm:5 ; larvae with hind legs > 1cm:9,1
larvae no legs:22 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:3,1
larvae no legs:22 ; larvae with hind legs > 1cm:1,1
larvae no legs:22 ; larvae with hind legs > 1cm:2,2
larvae no legs:22 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1,1
larvae no legs:220,1
larvae no legs:221,2
larvae no legs:227 ; larvae with hind legs < 1cm:1,1
larvae no legs:228 ; larvae with hind legs < 1cm:36 ; larvae with hind legs > 1cm:24 ; metamorph with tail:12,1
larvae no legs:229,2
larvae no legs:229 ; larvae with hind legs < 1cm:7,1
larvae no legs:23,2
larvae no legs:23 ; adult male:1,1
larvae no legs:23 ; larvae with hind legs < 1cm:1,2
larvae no legs:23 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:1,1
larvae no legs:23 ; larvae with hind legs < 1cm:2,2
larvae no legs:23 ; larvae with hind legs < 1cm:22,1
larvae no legs:23 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:2,1
larvae no legs:23 ; larvae with hind legs > 1cm:1,1
larvae no legs:23 ; larvae with hind legs > 1cm:3 ; adult female:1,1
larvae no legs:230 ; larvae with hind legs < 1cm:2,1
larvae no legs:234 ; adult male:1,1
larvae no legs:236,1
larvae no legs:238,1
larvae no legs:24,5
larvae no legs:24 ; larvae with hind legs < 1cm:1,2
larvae no legs:24 ; larvae with hind legs < 1cm:13,1
larvae no legs:24 ; larvae with hind legs < 1cm:2,2
larvae no legs:24 ; larvae with hind legs < 1cm:3,1
larvae no legs:24 ; larvae with hind legs < 1cm:38,1
larvae no legs:24 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:35 ; metamorph with tail:14,1
larvae no legs:24 ; larvae with hind legs < 1cm:9,1
larvae no legs:240,1
larvae no legs:248,2
larvae no legs:25,3
larvae no legs:25 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:9,1
larvae no legs:25 ; larvae with hind legs < 1cm:15 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1,1
larvae no legs:25 ; larvae with hind legs < 1cm:2,1
larvae no legs:25 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:1,1
larvae no legs:25 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:10 ; adult male:1,1
larvae no legs:25 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:19 ; metamorph with tail:13,1
larvae no legs:25 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:2,1
larvae no legs:25 ; smallest larvae < 5cm no legs:54,1
larvae no legs:251,1
larvae no legs:26,6
larvae no legs:26 ; larvae with hind legs < 1cm:1,1
larvae no legs:26 ; larvae with hind legs < 1cm:3,1
larvae no legs:26 ; larvae with hind legs < 1cm:5 ; unknown:NA ; smallest larvae < 5cm no legs:91,1
larvae no legs:26 ; larvae with hind legs > 1cm:3,1
larvae no legs:26 ; smallest larvae < 5cm no legs:32 ; larvae with hind legs < 1cm:1 ; unknown:NA,1
larvae no legs:261 ; larvae with hind legs < 1cm:13 ; larvae with hind legs > 1cm:26,1
larvae no legs:265 ; smallest larvae < 5cm no legs:236,1
larvae no legs:268,1
larvae no legs:269,1
larvae no legs:27,2
larvae no legs:27 ; larvae with hind legs < 1cm:1,2
larvae no legs:27 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:1,1
larvae no legs:27 ; larvae with hind legs < 1cm:2,1
larvae no legs:27 ; larvae with hind legs < 1cm:20 ; larvae with hind legs > 1cm:124 ; metamorph with tail:87,1
larvae no legs:270,1
larvae no legs:272,1
larvae no legs:28,6
larvae no legs:28 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:87 ; metamorph with tail:51,1
larvae no legs:28 ; larvae with hind legs > 1cm:2,1
larvae no legs:28 ; larvae with hind legs > 1cm:6 ; metamorph with tail:8,1
larvae no legs:283,2
larvae no legs:29,5
larvae no legs:29 ; larvae with hind legs < 1cm:1,1
larvae no legs:29 ; larvae with hind legs < 1cm:2,1
larvae no legs:29 ; larvae with hind legs < 1cm:21 ; larvae with hind legs > 1cm:32 ; metamorph with tail:2,1
larvae no legs:29 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:3,1
larvae no legs:29 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:2,1
larvae no legs:292,1
larvae no legs:293,1
larvae no legs:295,1
larvae no legs:298,1
larvae no legs:3,25
larvae no legs:3 ; larvae with hind legs < 1cm:1,4
larvae no legs:3 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:4 ; metamorph without tail:2,1
larvae no legs:3 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:6,1
larvae no legs:3 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:6 ; metamorph with tail:1,1
larvae no legs:3 ; larvae with hind legs < 1cm:2,2
larvae no legs:3 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:7,1
larvae no legs:3 ; larvae with hind legs < 1cm:2 ; metamorph without tail:2,2
larvae no legs:3 ; larvae with hind legs < 1cm:3,1
larvae no legs:3 ; larvae with hind legs < 1cm:4,1
larvae no legs:3 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:1,1
larvae no legs:3 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:1 ; metamorph without tail:2,1
larvae no legs:3 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:3,1
larvae no legs:3 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:4,2
larvae no legs:3 ; larvae with hind legs < 1cm:40 ; metamorph with tail:1 ; metamorph without tail:1,1
larvae no legs:3 ; larvae with hind legs < 1cm:9,1
larvae no legs:3 ; larvae with hind legs > 1cm:1,3
larvae no legs:3 ; larvae with hind legs > 1cm:1 ; metamorph with tail:1,1
larvae no legs:3 ; larvae with hind legs > 1cm:2 ; metamorph with tail:3,1
larvae no legs:3 ; larvae with hind legs > 1cm:3,1
larvae no legs:3 ; larvae with hind legs > 1cm:3 ; metamorph with tail:1 ; adult male:1 ; adult female:1,1
larvae no legs:3 ; larvae with hind legs > 1cm:7 ; metamorph with tail:2,1
larvae no legs:3 ; larvae with hind legs > 1cm:9 ; metamorph without tail:5,1
larvae no legs:3 ; metamorph with tail:1,1
larvae no legs:3 ; metamorph without tail:1,1
larvae no legs:30,4
larvae no legs:30 ; adult male:1,1
larvae no legs:30 ; larvae with hind legs < 1cm:14,2
larvae no legs:30 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:1,1
larvae no legs:30 ; larvae with hind legs < 1cm:30,1
larvae no legs:30 ; larvae with hind legs < 1cm:7 ; larvae with hind legs > 1cm:69 ; metamorph with tail:24,1
larvae no legs:30 ; larvae with hind legs > 1cm:2,1
larvae no legs:30 ; larvae with hind legs > 1cm:23,1
larvae no legs:302,1
larvae no legs:304,2
larvae no legs:31,5
larvae no legs:31 ; larvae with hind legs < 1cm:1,2
larvae no legs:31 ; larvae with hind legs < 1cm:18 ; larvae with hind legs > 1cm:9,1
larvae no legs:31 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:3,1
larvae no legs:31 ; larvae with hind legs > 1cm:4,1
larvae no legs:310,1
larvae no legs:315 ; larvae with hind legs < 1cm:2,1
larvae no legs:315 ; larvae with hind legs > 1cm:1,1
larvae no legs:32,6
larvae no legs:32 ; larvae with hind legs < 1cm:1,2
larvae no legs:32 ; larvae with hind legs < 1cm:13 ; larvae with hind legs > 1cm:12,1
larvae no legs:32 ; larvae with hind legs < 1cm:15 ; larvae with hind legs > 1cm:59 ; metamorph with tail:40,1
larvae no legs:32 ; larvae with hind legs < 1cm:15 ; metamorph with tail:2 ; larvae with hind legs > 1cm:45 ; unknown:NA,1
larvae no legs:32 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:8,1
larvae no legs:32 ; larvae with hind legs > 1cm:2,1
larvae no legs:32 ; larvae with hind legs > 1cm:34 ; larvae with hind legs < 1cm:57 ; metamorph with tail:1 ; unknown:NA,1
larvae no legs:32 ; metamorph with tail:2 ; larvae with hind legs < 1cm:44 ; unknown:NA ; larvae with hind legs > 1cm:98,1
larvae no legs:32 ; unknown:NA,1
larvae no legs:321 ; larvae with hind legs < 1cm:1,1
larvae no legs:324,1
larvae no legs:326,1
larvae no legs:33,1
larvae no legs:33 ; larvae with hind legs < 1cm:1,1
larvae no legs:33 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:20 ; metamorph with tail:29,1
larvae no legs:33 ; larvae with hind legs < 1cm:21 ; larvae with hind legs > 1cm:8,1
larvae no legs:33 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:8,1
larvae no legs:33 ; smallest larvae < 5cm no legs:54 ; larvae with hind legs < 1cm:1 ; unknown:NA,1
larvae no legs:332,1
larvae no legs:334,1
larvae no legs:34,3
larvae no legs:34 ; larvae with hind legs < 1cm:10 ; larvae with hind legs > 1cm:8,1
larvae no legs:34 ; larvae with hind legs < 1cm:2,1
larvae no legs:34 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:62 ; metamorph with tail:51,1
larvae no legs:34 ; larvae with hind legs > 1cm:2,2
larvae no legs:341,1
larvae no legs:35,2
larvae no legs:35 ; larvae with hind legs < 1cm:1,1
larvae no legs:35 ; larvae with hind legs < 1cm:14 ; larvae with hind legs > 1cm:5,1
larvae no legs:35 ; larvae with hind legs < 1cm:2,2
larvae no legs:35 ; larvae with hind legs < 1cm:32,1
larvae no legs:35 ; larvae with hind legs < 1cm:8,1
larvae no legs:35 ; larvae with hind legs > 1cm:8 ; metamorph with tail:1,1
larvae no legs:35 ; unknown:NA,1
larvae no legs:357,1
larvae no legs:359 ; larvae with hind legs > 1cm:4 ; larvae with hind legs < 1cm:7 ; unknown:NA ; smallest larvae < 5cm no legs:84,1
larvae no legs:36,7
larvae no legs:36 ; larvae with hind legs < 1cm:17,1
larvae no legs:36 ; larvae with hind legs < 1cm:2 ; adult male:1,1
larvae no legs:37,3
larvae no legs:37 ; larvae with hind legs < 1cm:2,1
larvae no legs:37 ; larvae with hind legs < 1cm:5,1
larvae no legs:37 ; larvae with hind legs > 1cm:1,1
larvae no legs:37 ; metamorph without tail:5 ; larvae with hind legs < 1cm:57 ; metamorph with tail:3 ; larvae with hind legs > 1cm:22,1
larvae no legs:371,1
larvae no legs:375,2
larvae no legs:376,1
larvae no legs:376 ; larvae with hind legs < 1cm:2,1
larvae no legs:38,1
larvae no legs:38 ; larvae with hind legs < 1cm:8 ; larvae with hind legs > 1cm:59 ; metamorph with tail:65,1
larvae no legs:38 ; smallest larvae < 5cm no legs:41,1
larvae no legs:38 ; smallest larvae < 5cm no legs:41 ; larvae with hind legs < 1cm:5 ; unknown:NA,1
larvae no legs:38 ; smallest larvae < 5cm no legs:45,1
larvae no legs:388,1
larvae no legs:388 ; larvae with hind legs < 1cm:1,1
larvae no legs:39,1
larvae no legs:39 ; larvae no legs:43 ; metamorph with tail:1 ; adult female:1 ; larvae with hind legs < 1cm:131 ; metamorph with tail:2 ; larvae with hind legs < 1cm:100 ; larvae with hind legs > 1cm:11 ; larvae with hind legs > 1cm:11 ; adult male:1,1
larvae no legs:39 ; larvae with hind legs < 1cm:1,2
larvae no legs:39 ; larvae with hind legs < 1cm:16,1
larvae no legs:39 ; larvae with hind legs < 1cm:27 ; larvae with hind legs > 1cm:21,1
larvae no legs:39 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:2,1
larvae no legs:39 ; larvae with hind legs > 1cm:4,1
larvae no legs:39 ; larvae with hind legs > 1cm:9,1
larvae no legs:398 ; larvae with hind legs < 1cm:57 ; larvae with hind legs > 1cm:95 ; adult female:3,1
larvae no legs:4,21
larvae no legs:4 ; larvae with hind legs < 1cm:1,6
larvae no legs:4 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:1,2
larvae no legs:4 ; larvae with hind legs < 1cm:14 ; larvae with hind legs > 1cm:6 ; metamorph with tail:1 ; adult male:2,1
larvae no legs:4 ; larvae with hind legs < 1cm:2,3
larvae no legs:4 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:2 ; metamorph without tail:1,1
larvae no legs:4 ; larvae with hind legs < 1cm:3,2
larvae no legs:4 ; larvae with hind legs < 1cm:3 ; metamorph with tail:1,1
larvae no legs:4 ; larvae with hind legs < 1cm:37,1
larvae no legs:4 ; larvae with hind legs < 1cm:38,1
larvae no legs:4 ; larvae with hind legs < 1cm:4,1
larvae no legs:4 ; larvae with hind legs < 1cm:4 ; larvae with hind legs > 1cm:1,1
larvae no legs:4 ; larvae with hind legs < 1cm:5,2
larvae no legs:4 ; larvae with hind legs < 1cm:6 ; larvae with hind legs > 1cm:2,1
larvae no legs:4 ; larvae with hind legs < 1cm:9 ; adult male:2,1
larvae no legs:4 ; larvae with hind legs > 1cm:1,2
larvae no legs:4 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1,1
larvae no legs:4 ; larvae with hind legs > 1cm:8,1
larvae no legs:4 ; metamorph with tail:2 ; larvae with hind legs > 1cm:6 ; larvae with hind legs < 1cm:1 ; unknown:NA,1
larvae no legs:4 ; metamorph without tail:1,1
larvae no legs:40,4
larvae no legs:40 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:2,1
larvae no legs:40 ; larvae with hind legs < 1cm:31,1
larvae no legs:41,3
larvae no legs:41 ; larvae with hind legs < 1cm:6,1
larvae no legs:41 ; larvae with hind legs > 1cm:1,1
larvae no legs:42,4
larvae no legs:42 ; larvae with hind legs < 1cm:33 ; metamorph with tail:1,1
larvae no legs:42 ; larvae with hind legs < 1cm:5,1
larvae no legs:42 ; smallest larvae < 5cm no legs:52,1
larvae no legs:43,4
larvae no legs:43 ; larvae with hind legs < 1cm:1,1
larvae no legs:43 ; larvae with hind legs < 1cm:2,1
larvae no legs:43 ; larvae with hind legs < 1cm:4,1
larvae no legs:43 ; larvae with hind legs > 1cm:12,1
larvae no legs:43 ; larvae with hind legs > 1cm:2,1
larvae no legs:43 ; larvae with hind legs > 1cm:4,1
larvae no legs:43 ; larvae with hind legs > 1cm:51 ; metamorph with tail:1 ; larvae with hind legs < 1cm:170,1
larvae no legs:435 ; adult male:1,1
larvae no legs:439,1
larvae no legs:44,1
larvae no legs:44 ; larvae with hind legs < 1cm:9 ; larvae with hind legs > 1cm:34 ; metamorph with tail:1,1
larvae no legs:44 ; larvae with hind legs > 1cm:46 ; metamorph with tail:1 ; metamorph without tail:5,1
larvae no legs:45,2
larvae no legs:45 ; adult male:1,1
larvae no legs:45 ; larvae with hind legs < 1cm:18 ; larvae with hind legs > 1cm:5,1
larvae no legs:45 ; larvae with hind legs < 1cm:19 ; larvae with hind legs > 1cm:140 ; metamorph with tail:123,1
larvae no legs:45 ; larvae with hind legs < 1cm:5,1
larvae no legs:451,1
larvae no legs:46,2
larvae no legs:46 ; larvae with hind legs < 1cm:12,1
larvae no legs:46 ; metamorph with tail:1 ; larvae with hind legs > 1cm:170 ; larvae with hind legs < 1cm:188,1
larvae no legs:46 ; smallest larvae < 5cm no legs:43,1
larvae no legs:460,1
larvae no legs:47,1
larvae no legs:475,1
larvae no legs:48,1
larvae no legs:48 ; larvae with hind legs < 1cm:1 ; larvae with hind legs > 1cm:3,1
larvae no legs:48 ; larvae with hind legs < 1cm:16 ; larvae with hind legs > 1cm:80 ; metamorph with tail:41,1
larvae no legs:48 ; larvae with hind legs > 1cm:9,1
larvae no legs:480 ; larvae with hind legs > 1cm:480,1
larvae no legs:49 ; larvae with hind legs < 1cm:5,2
larvae no legs:49 ; larvae with hind legs > 1cm:5,1
larvae no legs:49 ; smallest larvae < 5cm no legs:64,1
larvae no legs:5,14
larvae no legs:5 ; adult male:1,2
larvae no legs:5 ; larvae with hind legs < 1cm:1,2
larvae no legs:5 ; larvae with hind legs < 1cm:14,1
larvae no legs:5 ; larvae with hind legs < 1cm:15,1
larvae no legs:5 ; larvae with hind legs < 1cm:2 ; larvae with hind legs > 1cm:1 ; metamorph with tail:1,1
larvae no legs:5 ; larvae with hind legs < 1cm:2 ; metamorph with tail:1,1
larvae no legs:5 ; larvae with hind legs < 1cm:3 ; larvae with hind legs > 1cm:1,1
larvae no legs:5 ; larvae with hind legs < 1cm:3 ; metamorph without tail:1 ; larvae with hind legs > 1cm:2 ; adult male:1,1
larvae no legs:5 ; larvae with hind legs < 1cm:4,4
larvae no legs:5 ; larvae with hind legs < 1cm:5 ; metamorph with tail:2,1
larvae no legs:5 ; larvae with hind legs < 1cm:57 ; larvae with hind legs > 1cm:83,1
larvae no legs:5 ; larvae with hind legs < 1cm:7,1
larvae no legs:5 ; larvae with hind legs < 1cm:7 ; larvae with hind legs > 1cm:4,1
larvae no legs:5 ; larvae with hind legs < 1cm:8,1
larvae no legs:5 ; larvae with hind legs < 1cm:9,1
larvae no legs:5 ; larvae with hind legs > 1cm:2,2
larvae no legs:5 ; larvae with hind legs > 1cm:2 ; metamorph with tail:1,1
larvae no legs:5 ; larvae with hind legs > 1cm:26 ; adult female:1,1
larvae no legs:5 ; larvae with hind legs > 1cm:3,1
larvae no legs:5 ; larvae with hind legs > 1cm:43 ; metamorph without tail:1,1
larvae no legs:5 ; metamorph without tail:1,1
larvae no legs:5 ; metamorph without tail:2,1
