disposition,reps
voucher urn:catalog:CM:Birds:P152312; exchanged to Carnegie Museum of Natural History; original number reassigned; original card in file within Family group,1
"voucher urn:catalog:CM:Birds:P152313; exchanged to Carnegie Museum, 1979; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CM:Birds:P152315; exchanged to Carnegie Museum, 1979; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CM:Birds:P152316; exchanged to Carnegie Museum, 1979; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CM:Birds:P152318; exchanged to Carnegie Museum, 1979; original card in file within Family group",1
"voucher urn:catalog:CM:Birds:P169200; exchanged to Carnegie Museum of Natural History (Parkes, K C) January 4 1991; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:1683; exchanged to National Museum of Canada, November 1947; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:31659; exchanged to National Museum of Canada, December 1945; exchanged to National Museum of Canada, December 1945; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:31660; exchanged to National Museum of Canada, December 1945; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:31661; exchanged to National Museum of Canada, December 1945; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:31662; exchanged to National Museum of Canada, December 1945; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:31663; original number reassigned; exchanged to National Museum of Canada, December 1945; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:31686; exchanged to National Museum of Canada, November 1947; original card in file within Family group",1
"voucher urn:catalog:CMNAV:Birds:50655; exchanged to National Museum of Canada, August 1963; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:DMNS:Birds:12392; exchanged to Colorado Museum, April 10 1935; original card in file within Family group",1
"voucher urn:catalog:DMNS:Birds:12393; exchanged to Colorado Museum, April 10 1935; original card in file within Family group",1
"voucher urn:catalog:DMNS:Birds:12394; exchanged to Colorado Museum, April 10 1935; original card in file within Family group",1
"voucher urn:catalog:FMNH:Birds:157294; exchanged to Bishop, L, Dr, March 5 1934, eventually bequeathed to Field Museum of Natural History; original card in file within Family group",1
"voucher urn:catalog:LSUMZ:Birds:10000; original number reassigned; exchanged to Lousiana State University Museum of Natural Science, Baton Rouge, Louisiana, January 1962; original card in file within Family group",1
"voucher urn:catalog:MCZ:Birds:271622; exchanged to Museum of Comparative Zoology, Harvard University, November 1941; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:MVZ:Birds:118990; exchanged to Museum of Vertebrate Zoology, University of California, Berkeley, California, September 1949; original card in file within Family group",1
"voucher urn:catalog:MVZ:Birds:118991; exchanged to Museum of Vertebrate Zoology, University of California, Berkeley, California, September 1949; original card in file within Family group MVZ:Bird:118991; original card in file within Family group",1
"voucher urn:catalog:MVZ:Birds:118992; exchanged to Museum of Vertebrate Zoology, University of California, Berkeley, California, September 1949; original card in file within Family group MVZ:Bird:118991; original card in file within Family group",1
"voucher urn:catalog:MVZ:Birds:118993; exchanged to Museum of Vertebrate Zoology, University of California, Berkeley, California, September 1949; original card in file within Family group",1
"voucher urn:catalog:OMNH:Birds:14957; exchanged to Sutton, G M, Dr, University of Oklahoma, Norman, Oklahoma, December 1958; original card in file within Family group",1
"voucher urn:catalog:SBMNH:Birds:10264; gift because of fire and loss to Santa Barbara Museum of Natural History, Santa Barbara, California, July 1962; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UAMZ:Birds:4129; sold to University of Alberta, October 1965; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UAMZ:Birds:B4126; sold to University of Alberta, October 1965; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UAMZ:Birds:B4127; sold to University of Alberta, October 1965; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UAMZ:Birds:B4128; sold to University of Alberta, October 1965; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UAMZ:Birds:B4130; sold to University of Alberta, October 1965; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UAMZ:Birds:B5624; sold to University of Alberta, October 1965; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 114213; exchanged to University of Michigan Museum of Zoology, February 1946; original number reassigned; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 114214; exchanged to University of Michigan Museum of Zoology, February 1946; original number reassigned; original card in file within Family group",1
voucher urn:catalog:UMMZ:Birds: 91918; voriginal card in file within Family group,1
"voucher urn:catalog:UMMZ:Birds: 91919; exchanged to University of Michigan Museum of Zoology, February 1946; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 94916; exchanged to University of Michigan Museum of Zoology, May 1938; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 94917; exchanged to University of Michigan Museum of Zoology, May 1938; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 94920; exchanged to University of Michigan Museum of Zoology, May 1938; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 94921; exchanged to University of Michigan Museum of Zoology, May 1938; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds: 94922; exchanged to University of Michigan Museum of Zoology, May 1938; original card in file within Family group",1
"voucher urn:catalog:UMMZ:Birds:114212; exchanged to University of Michigan Museum of Zoology, February 1946; original number reassigned; original card in file within Family group",1
