island,reps
Georges,2
Georges Island,1
Georgia,9
Gerald [ Herald ],8
Gerrish Island,8
Geser,4
Gevo Id.,2
Gezelschapseilanden,2
Gezira,11
Gezira Island,3
Gezira Tawila Island,4
Gharbi,188
Gharbi Island,5
Ghizo,82
Ghizo I.,1
Ghizo Id.,5
Ghizo Island,25
Ghizo [Gizo],31
"Giannutri, Isola di",121
Giants Tomb Island,1
Gibbert,9
Gibbet Island,13
Gibraltar Island,35
Gibson,5
Gibson Cay,19
Giftun Island,1
Giftun el Khebir,12
Gigantangan,1
Gigantangan Island,3
Gigante,1
Gigante Island,1
Gigante North Id.,29
Gigante South,1
Gigante South Id.,122
Giglio,3
Giglio Id.,9
"Giglio, Isola del",66
Gilbert Islands,23
Gilgilen Island,1
Gilgo,98
Gili Islands,1
Gili Trawagan,4
Gili Trawangan,23
Gillam Island,5
Gillham,1
Gillolo Island,148
Gilolo,20
Gilolo [Halmahera],8
Ginger Island,13
Ginianamaras,1
Gioura,1
Giraglia Id.,2
Giriinien,1
Giriinien Island,1
Gisser,2
Gisser Island,1
Giura,1
Giza,2
Gizo,1
Gizo Island,9
Gjøssøya,5
Glacier Island,125
Glass Cay,1
Glavat Island,1
Glemymor Island,1
Glen Island,87
Glenn Co.,1
Gloriosa Island,3
Glorioso,1
Glorioso Islands,4
Gloss Island,2
Gloucestershire,19
Glover's Reef,58
Glover's Reef Atoll,3
Goat,1
Goat Cay,1
Goat Island,154
Goat Islet,2
Gobernador Island,12
Gobernadora Island,3
Goedereede,14
Goeree,48
Goeree Island,1
Goeree Overflakkee,1
Goeree-Overflakkee,23
Goff Island,12
Goh Huyong Island,4
Goh Pipi Don I.,1
Goh Puket,3
Goh Samui Island,1
Goh Similan Island,2
Goh Sindarar,3
Goidhu Atoll,6
Gokasyo May,1
Golding Cay,29
Golem Grad,13
Golf of Gabes,1
"Golf van Guinea, Prince's Isl.",2
Golindez Island,3
Golo,7
Golo  [Jolo ?],1
Golo Island,19
Golodai Island,1
Gome,1
Gome-jima,3
Gomera,47
Gometra,1
Gomomo Island,119
Gomumu Island,40
Gonave I.,139
Gonave Island,88
Gondra Island,36
Gontosua isl.,1
Gonuz Key,1
Gonâve,4
Gonâve Island,6
Goodenough,34
Goodenough (Morata),9
Goodenough ?,4
Goodenough I.,3
Goodenough Island,110
Goodenough island,1
Goose,52
Goose Island,90
Goram,42
Goram Eiland,12
Goram Island,5
Goram [Gorong],9
Goram/Gorong Island,49
Gordon Lien,5
Gordon Lien Island,5
Gore Island,1
Goree Island,1
Gorge Island,1
Gorgona,4992
Gorgona Id.,16
Gorgona Island,102
"Gorgona, Isla",20
Gorgonilla,1
Gorgonilla Island,11
Gorgonillo Island,2
Gorom,1
Gorong,5
Gorong Archipelago,142
"Gorong Eil., Manavolka",1
"Gorong Eil., Poeloe Pandjang",1
Gorong Island,1
"Gorong, Pulau",8
Gorror,8
Gorror I.,9
Gorée,11
Gorée Island,13
Gosem Island,11
Gossip Island,5
Gothland(=Gotland) I.,1
Gotland,853
Gotland Island,6
Goto Islands,15
Goto Isls.,1
Goto-Retto,5
Gouaham,2
Goudier Island,1
Gough,30
Gough I.,2
Gough Id,6
Gough Island,308
Gould Island,1
Goulding Key,1
Governador,2
Governador Id.,1
Government,3
Government Island,1
Gower Island,2
Goyana,1
Gozo,43
Gozo Island,1
Grace Island,1
Graciosa,22427
Grady Island,11
Graemsay,12
Graemsay Island,1
Graen Island,1
Grafton Island,7
Graham,486
Graham Id.,5
Graham Island,638
Grahams,28
Grahams I.,1
Gran Canaria,1166
Gran Canaria Island,1
Gran Canary,1
Gran Guaiteca,8
Gran Malvina,18
Gran Manan,2
Gran Piton Island,2
Gran Roque,47
Gran Salvage Island,3
Grand,32
Grand Bahama,454
Grand Bahama I.,1
"Grand Bahama I., West End",1
Grand Bahama Id.,19
Grand Bahama Island,130
Grand Becerro Cay,4
Grand Caicos,1
Grand Canary,78
Grand Canary Id.,24
Grand Canary Island,1
Grand Cape Mount,8
Grand Cayman,2187
Grand Cayman I.,9
Grand Cayman Id,1
Grand Cayman Id.,17
Grand Cayman Island,179
"Grand Cayman, SW side",1
Grand Cays,10
Grand Comore,30
Grand Comore Island,5
Grand Comoro,3
Grand Comoro Id.,2
Grand Comoro Isl.,1
Grand Comoro Island,5
Grand Etang,1
Grand Gull Island,1
Grand Id.,27
Grand Inagua,3
Grand Island,5
Grand Isle,27
Grand Manan,63
Grand Manan I.,1
Grand Manan Island,304
Grand Menan,1
Grand Portage Island,5
Grand Sanghir,9
Grand Terre,3
Grand Terre (New Caledonia),3
Grand Terre Island,21
Grand Turk,190
Grand Turk I.,2
Grand Turk Island,12
Grande,1
Grande Cayemite I.,23
Grande Cayemite Island,6
Grande Comore,1373
Grande Comore I.,713
Grande Comore Id.,28
Grande Comore Island,120
Grande Glorieuse,4
Grande Id.,9
Grande Ile,2
Grande Island,54
Grande Isle,26
Grande Miquelon,5
Grande Terre,1048
Grande Terre Id.,1
Grande Terre Island,66
Grande Terre [New Caledonia],6
Grande-Terre,306
Grande-Terre I.,24
Grande-Terre Island,111
Grande-Île de Salaberry,1
Granholm Island,1
Granite Id.,1
Granite Island,9
Grant Island,12
Grant Turk I.,1
Grape,8
Grass Cay,1
Grass Island,52
Grassey Key,1
Grassholme Island,2
Grassy,5
Grassy Creek Cays,3
Grassy Island,14
Grassy Key,19
Grassy Key Id.,25
Graubünden,2
Grave Island,3
Gravel,2
Gravel Island,2
Gravelly,2
Gravina,6
Gravina Id.,26
Gravina Island,131
Gready Island,1
Great,12
Great Abaco,650
Great Abaco I.,3
Great Abaco Id.,5
Great Abaco Island,271
Great Andaman,18
Great Antigua,1
Great Astrolabe Reef,243
Great Bahama,106
Great Bahama I.,2
Great Bahama Island,2
Great Banda Island,2
Great Banda Island [Banda Besar],69
Great Barrier,1
Great Barrier Island,25
Great Barrier Reef,50
Great Barries Island,1
Great Bird Island,4
Great Blasket Island,5
Great Britain,735
Great Britian Id.,40
Great Camano Id.,1
Great Camanoe,5
Great Camanoe I.,1
Great Camanoe Island,1
Great Caribou,7
Great Chagos Bank,12
Great Chain,13
Great Cloche Island,2
Great Coco,1
Great Coco Island,11
Great Cocos Island,1
Great Corn,32
Great Cranberry,2
Great Cumbrae,19
Great Cumbrae Island,7
Great Cumbrae Island (Isle of Cumbrae),26
Great Duck,11
Great Duck Island,42
Great Exuma,286
Great Exuma I.,8
Great Exuma Island,61
Great Falls Island,2
Great Fox Island,1
Great Ganilly,1
Great Gannilly,1
Great Goat I.,1
Great Goat Island,49
Great Govenen,1
Great Govenen Id.,24
Great Guana Cay,42
Great Guanacay Island,1
Great Gull,56
Great Gull Island,160
Great Harbor Cay,1
Great Inagua,482
Great Inagua I.,10
"Great Inagua I., John Dean",1
Great Inagua Id.,3
Great Inagua Island,171
Great Inagua Island ?,4
Great Island,27
Great Island of Valen,273
Great Islands,288
Great Keppel Island,2
Great Key,2
Great Key Islands,3
Great Key [Kai Besar],2
Great King Island,29
Great La Cloche Island,17
Great Mecatina Island,262
Great Natuna Id.,1
Great Nicobar,232
Great Nicobar Id.,1
Great Nicobar Island,4
Great Palm Island,3
Great Piton Island,3
Great Plana Cay,1
Great Pond Island,1
Great Ragged,25
Great Ragged Island,1
Great Saint James Island,19
Great Sale Cay,5
Great Salvage Id,2
Great Sanger Island,1
Great Sangir Island,2
Great Santa Cruz,2
Great Santa Cruz Island,1
Great Shantar,1
Great Shantar Island,1
Great Sitkin Island,13
Great Skellig,1
Great Sober,1
Great Spoon,53
Great Spoon Island,59
Great Spruce Head,15
Great Stirrup Cay,51
Great Sturrups Cay,6
Great Swan,2
Great Swan Island,202
Great Tobea Island,145
Great Wass,18
Great Wass Island,1
GreatHarbor Cay,79
Great_Barrier_Reef,8
Greater Antilles,20
Greater Barrier Island,1
Greater Duck Island,11
Greater Sunda Islands,1
Greben Island,2
Greeenland,42
Green,68
Green (Sibetsu) Island,1
Green Cay,76
Green I.,6
Green Id.,21
Green Island,860
Green Island Group,2
Green Key,1
Green Rock,8
Green Turtle Cay,217
Green's Isle,2
Greenland,3163
Greenly Island,2
Greenwich,5
Greenwich Island,42
Greer Island,1
Grenada,1532
Grenada I.,62
Grenada Id.,19
Grenada Island,61
Grenadine,1
Grenadine Islands,1
Grenadines,35
Grevelingen,1
Grey Islands,1
Gribbell Island,2
Grief Island,1
Griend,49
Griffith,1
Grimsey,2
Grimsey I.,2
Grimsey Island,4
Grindstone Island,17
Grizzly,5
Grizzly Id.,5
Grizzly Island,896
Gronia Island,1
Groningen,11
Groot Banda,3
Groot Banda [Lonthor],2
Groot Bastaard Eiland,1
Groot Bastaard Island,1
Groot Key,58
Groot Natoena,90
Groot Sangir,2
Groot-Key,1
Groote,1
Groote Eylandt,453
Groote Eylandt I.,1
Groote Island,2
Grosse Ile,1
Grosse Island,26
Grosse Isle,4
Grumwood Islands,1
Grumwoods Island,1
Grunsey Island,1
Grímsey,4
Grönland,1
Grønland,205
Gt. Inagua,4
Guadacanal,1
Guadalcanal,2486
Guadalcanal (NE),2
Guadalcanal ?,1
Guadalcanal I.,78
Guadalcanal Id.,215
Guadalcanal Island,3063
Guadalcanar,97
Guadalcanar IGuadalcanal Is.,1
Guadalcanar Is.,1
Guadaloupe,7
Guadaloupe Island,4
Guadalupe,2330
Guadalupe I.,256
Guadalupe Id.,21
Guadalupe Island,136
Guadeloupe,107
Guadeloupe Island,26
Guadelupe,34
Guadelupe Island,5
Guafo,1
Guafo Island,1
Guaitecas Island,1
Guajaba Island,7
Guajoya Bay Island (Bonacca Bay I.),1
Guam,55783
Guam I.,2
Guam Id.,487
Guam Island,18
Guam island,15
Guana,422
Guana Cay,22
Guana I.,3
Guana Id.,13
Guana Island,421
Guanacaste Province,4
Guanaja,53
Guanaja I.,1
Guano Island,7
Guano Islands,1
Guard Island,1
Guarello,10
Guarnblin (Socorro) Island,1
Guarnica,1
Guatemala,1
Guayacan,2
Guayacan Island,93
"Guayaquil, Golfo de",1
Guaytecas Island,1
Gudalcanal Island,1
Guebe,16
Guebeh,10
Guebé,10
Guebéh,17
Gueldres [Gelderland],1
Guemes,6
Guernsay Island,7
Guernsey,1928
Guernsey Island,5
Gugh,11
Guguan,8761
Guguan Island,28
Gugusan Spermonde,1
Guiana Island,13
Guide Island,2
Guillamon Island,1
Guimaras,423
Guimaras I.,6
Guimaras Id.,244
Guimaras Island,468
Guinea,1
Guininyan Island,17
Guishan Island,5
Guitar I.,1
Gulangyu Island,65
Gulf of Aden,2
Gulf of Alaska,1
Gulf of Aqaba,67
Gulf of California,26
Gulf of Carpentaria,4
Gulf of Fonseca,3
Gulf of Mexico,1
Gulf of Oman,32
Gulf of Siam,27
Gulf of St. Vincent,1
Gulf of Thailand,13
Gull,124
Gull Island,26
Gull Island (undet.),1
Gull Rock,9
Gullo Island,32
Gun Cay,13
Gun Island,1
Gunnison,1
Gunnison Island,8
Gunpowder,2
Gunung Api,120
"Gunungapi, Pulau",1
Gurnsey,9
Gusan,1
Gusang Island,1
Gushikawa-jima Island,4
Gussil Islet,6
Gusung Bara Caddi (Barrangkeke),1
Gutcher,1
Guy Fawkes Islands,1
Gwynns Island,1
Gyaros,1
Gyojima,1
Gémien,1
H Island,1
H Kate Island,1
H-Island,1
H. Island,1
HEREFORDSHIRE,1
HOMOSASSA IS,3
HONSHU,3422
HONSHU IS,1
HONSHU.,28
HONSYU,14
HUTCHINSON ISL.,1
Ha'afeva Island,69
Ha'ano,67
Ha'ano Island,6
Haameme,19
Haano I.,1
Haapai,1
Haareva Island,1
Haarlem Eiland,2
Haarlem Island,2
Habibas,1
Habitas,1
Habomai Islands,1
Hachijo,498
Hachijo Isl,1
Hachijo Isl.,73
Hachijo Island,47
Hachijo-Jima,4
Hachijo-jima,906
Hachijo-jima Island,11
Hachijo-jima/Hachijo-kojima Island,17
Hachijo-jma,10
Hachijojima,2
Hachijojima Isl.,99
Hachijojima Island,1
Hachijyo,1
Hachijyo-jima,7
Hachijyou-jima,25
Hadaka-jima,2
Hadakajima,1
Haddhunmathi Atoll,2
Haddock,1
Haencke,1
Haenke,2
Haenke Island,4
Hagemeister Island,29
Hagermeister,1
Haha,5
Haha-jima,88
Haha-jima Island,23
Haha-shima,3
Hahajima,622
Hahajima Id.,2
Hahajima Isl.,595
Hahajima Island,1
Hahazima,76
Haidana Island,3
Hailuoto Island,1
Hainan,1617
Hainan I.,83
Hainan Id.,20
Hainan Isl.,1
Hainan Island,1050
Haines,1
Haines Island,1
Haiti,17
"Haitlal Isl., Misol",2
Haitlal Island,2
Hakatajima Island,2
Hakluyt,3
Halang Besar,1
Half Moon Bay,28
Half Moon Island,33
Half Moon Island (Media Luna Island),79
Halfway,2
Halfway Island,15
Hall,30
Hall I,1
Hall Island,22
Hall Islands,17
Hallands Väderö,2
Halleck Island,12
Halligen,2
"Halmah. group, Isl. Mare",1
Halmaheira,18
Halmahera,2104
Halmahera I.,112
Halmahera Id.,4
Halmahera Island,1298
"Halmahera group, Isl. Motir",2
"Halmahera, Laut",5
Hama-jima,2
Hamada,5
Hamahiga-jima Islan,1
Hamahiga-jima Island,2
Hamar Island,2
Hamashima,1
Hamen Island,1
Hamilton,761
Hamilton Island,10
Hammond Island,10
Hanatia Island,2
Hando-jima,1
Hanejinaikai,5
Hanish Group,14
Hanover Island,2
Hans Lollick Id.,1
Hansisi,2
Hanson Island,1
Hantu Island,2
"Hantu, Pulau",3
Hao,8
Hao Atoll,158
Hao I.,2
Hao Id.,22
Happy Isles,1
Harat,91
Harbor,3
Harbor I.,2
Harbor Island,20
Harbour Cay,1
Harbour I.,9
Harbour Island,6
Hardangerfjorden,4
Hardhead Island,3
Hardwicke Island,2
Hare,2
Hare Id.,32
Hare Island,17
Harima Nada,1
Hariti,12
Harker's,1
Harkers Island,28
Harmil,1
Harmil Island,2
Haroeko,2
Haroekoe,10
Haroetoe,1
Harpalus,3
Harris,26
Harris Island,1
Harrison,7
Harrison County,1
Harrison Island,6
Harsens Island,3
Harstene,1
Harstine Island,1
Hart Miller,2
Hartman,1
Hartsö I.,2
Haruku I.,2
Haruku Island,4
"Haruku, Pulau",12
Harvard Island,1
Harvester Island,3
Harvey,1
Harveys Island,1
Harwood,1
Harwood Island,4
Has,1
Hashira-jima,1
Hasikiya Island,6
Haskell Island,3
Hassell,6
Hassler Island,40
Hastings Island,2
Hat,5
Hat Island,5
Hatahobei,15
Hatake-jima,8
Hatakezima,1
Hatana Island,45
Hateruma Isl.,2
Hateruma Island,46
Hateruma Island (Ryukyu Islands),11
Hateruma Shima Id.,1
Hateruma-jima,5
Hateruma-jima Island,1
Haterumajima Island,1
Hatitou Island,1
Hatizyozima,58
Hatohobei,15
Hatoma-jima Island,3
Hatsu,9
Hatsu-shima,8
Hatsushima,1
Hatteras,13
Hatteras Island,65
Hatuta'a,93
Hatutaa,304
Hatutaa Island,8
Hatutu,7
Hatutu I.,2
Hatutu Island,4
Hauatia,5
Hauatia Island,1
Hauraki Gulf,1
Haute,1
Hauwei Island,7
Havana,1
Havelock Island,1
Havengore Island,21
Hawai,79
Hawai'ian Islands,4
Hawai?i Island,12
Hawai`i,8047
Hawai`i?,2
Hawaii,88462
Hawaii (Oahu),2
Hawaii I.,40
Hawaii Id,1
Hawaii Id.,24
Hawaii Island,226
Hawaii Isls.,4
Hawaii and Oahu,13
Hawaii_Island,40
Hawaiian Islands,2206
Hawar Island,1
Hawdon,1
Hawei,2
Hawkin`s,1
Hawkins,1
Hawkins Island,172
Hawksbill Cay,4
Hay,3
Hay Island,8
Hayden Island,2
Hayes Island,2
Hayling Island,194
Hayman,16
Hayman Island,7
Haynes Cay,10
Haywood Island,3
Hazy Island,11
Haïti,7
Hcchijojima,1
Headreach Id.,4
Heard Island,1340
Heard Island and McDonald Islands,504
Heart Island,5
Heath Island,3
Hebrides,7
Heceta,13
Heceta Island,342
Hecla Island,7
Hegura-jima,120
Heimaey,5
Hekelake Island,8
Hekura,2
Hekura Isl.,1
Hekura-jima,1
Helby Island,11
Helen Atoll,257
Helen Island,5
Helen Reef,1321
Helen Reef Is.,3
"Helen reef, Helen channel",1
Helene Island,3
Helgoland,223
Helgoland (Heligoland),47
Helgoland I.,3
Heligoland,2
Heligoland Island,23
Hellisey,15
Helmcken Island,1
Helsing,1
Hemlock Island,11
Hen Island,2
Hen and Chicken I.,3
Henderson,47
Henderson I.,15
Henderson Id.,1
Henderson Island,951
Hendeson,1
Hendrickson Island,1
Hendurabi Island,1
Hengam Island,10
Henjam,2
Henning I.,1
Henry Island,10
Herald,1
Herald Island,12
Herald Islets,2
Heratera I.,3
Herbert Graves Island,1
Herefordshire,2
Hereheretue Atoll,2
Herekopare Island,1
Herekopere Island,1
Herendeen Island,2
Herit,2
Herm,433
Herm Island,1
Hermana Island,3
Hermana Major I.,18
Hermana Mayor I.,3
Hermana Mayor Island,11
Hermit,1
Hermit Island,1
Hermit Islands,1
Hermite Island,62
Heron,23
Heron I.,2
Heron Island,1211
Herring,15
Herschel,36
Herschel Island,73
Herzog York Isl.,1
Herö,1
Hesketh Island,216
Hexham,1
Heywood Island,4
Hianantoh island,1
Hibben,19
Hibben Island,1
Hiburi-jima,1
Hicks Island,3
Hicks_Day_Yonge,2
Hiddensee,12
Hide-shima,13
Hideshima,233
Hienghene Id.,14
Hierro,38
Hierro Id,1
Hierry Island,1
Higashi Island,1
Higashi-jima,3
Higashi-shima,1
Higgs,7
High,105
High Bahama Island,2
High Cay,3
High Island,55
High Ridge Cay,187
High Rock Island,2
Highborne Cay,3
Highbourne Cay,23
Hikina (=East Island),78
Hikoku Id.,1
Hikueru,3
Hikueru Atoll,4
Hilbre Island,11
Hill Island,2
Hillerøy,1
Hillesøy,1
Hilo,4
Hilton Head,1
Hilton Head Island,7
Himagajima Island,4
Himalayah,4
Himalayas,1
Hime-shima,1
Himejima Island,19
Himmafuri,5
Himmafuri (Imma),2
Hinata-jima,10
Hinchinbrook,3
Hinchinbrook Island,342
Hinnøya,1
Hinson (Godet) Island,1
Hinson Island (Godet I.),2
Hippa,41
Hippa Island,1
Hira-shima,4
Hiraanae,21
Hirado,9
Hirado Island,1
Hirado-jima,274
Hiradoshima,1
Hirajima,1
Hiraoa [=Hiva Oa?],1
Hirase-jima,3
Hirsholm,18
Hirta,1
Hispaniola,100039
Hispaniola I.,308
Hispaniola Id.,393
Hispaniola Island,5700
Hispanola I.,1
Hissingen,1
Hitadu,4
Hithaadhoo,9
Hiti,21
Hiti Atoll,2
Hiti Island,3
Hitra Island,2
Hiu,1
Hiu Island,1
Hiva 'Oa,3
Hiva Oa,5480
Hiva Oa I.,36
Hiva Oa Id.,2
Hiva Oa Island,9
Hiva-Oa,2
Hivaoa,121
Hoa Atoll,1
Hocho-jima,77
Hodson Island,1
Hoffman Cay,36
Hofliua Island,1
Hog,147
Hog Cay,16
Hog I.,29
Hog Id.,1
Hog Island,62
Hog Island [Paradise Island],1
Hogsback,2
Hoi Island,3
Hokkaido,4320
Hokkaido I.,145
Hokkaido Id.,111
Hokkaido Island,117
Hokkaidð-Hontð,18
Hokkaidō,4
Holandes Cay,14
Holborn Island,10
Holbourne Island,3
Holcombe Island,1
Holden Island,1
Holland Island,4
Hollandia (?) Dist.,7
Hollandia Dist.,4
Hollandia Dist. [?],9
Hollum,1
Holman Island,38
Holoa Island,9
Holy Island,69
Holy Island of Lindisfarne,1
Holy Isle,1
Home Id.,13
Home Islet,1
Homonhon,5
Homonhon Island,35
Hompelvoet,1
Hon Cha La,2
Hon Lon,2
Hon Mieu,22
Hon Mieu Island,1
Hon Mieu.,2
Hon Mui Rocks,1
Hon Tam,1
Hon Thom,2
Hon Tre Island,1
Honam,773
Honam I.,11
Honan,35
Honda Key,1
Honden,2
Hondo,9
Honduras (Atlantic),1
Honeymoon Id.,1
Hong Kong,341
Hong Kong I.,8
Hong Kong Id.,42
Hong Kong Island,2046
Hongo,1
Honhsu,1
Honjima,2
Honolulu,287
Honolulu/Kauai,2
Honsh_,19
Honshiu,2
Honshu,10897
Honshu (Hondo),10
Honshu (Main island of Japan),1
Honshu I.,918
Honshu Id.,1985
Honshu Island,1112
Honshu [California],3
Honshø,107
Honshû,545
Honshū,280
Honsyu,24569
Honuea,21
Hood,1
Hood Id.,7
Hood Island,66
Hood Island (Espanola),33
Hood Island [Isla Española],1
Hoodoo Island,33
Hooge,9
Hooge Eiland,1
Hooge Hoenderberg,1
Hooge I.,1
Hook Island,8
Hooker,1
Hooker Island,9
Hoonah,1
Hooper Island,2
Hooper's Island,1
Hoorn,3
Hoot Island,6
Hop Island,1
Hope,37
Hope Isl,1
Hope Island,84
Hopen,8
Hopkins Island,1
Hormuz Island,2
Horn,1
Horn Id.,28
Horn Island,22
"Horn, Îles De",1
Hornby,3
Hornby Island,11
Hornos,4
Hornos Island,19
Horrs Island,1
Horsea Island,82
Horsehead,2
Horseshoe Island,10
Horsey,1
Horsey Island,1
Horsfall Island,1
Horta,1
Hoskyn Island,3
Hoste,3
Hot Spring,2
Hotsarihie ( = Helen Island),26
Hotspring,44
Hotspur Island,8
Houcyou-jima,4
Houk Island,10
Houraku-jima = Uesima,1
House Rock,2
Houtman Abrolhos,13
Houtskär,1
Hovinsaari,3
Howard Island,3
Howe Island,3
Howe Island ?,1
Howe Key,1
Howick Island,1
Howkan Id.,1
Howland,24909
Howland Island,619
Hoy,203
Hrisey,2
Hua Huna,1
Huaheine,3
Huahine,1537
Huahine Island,86
Huahine Iti,2
Huahine Nui,9
Huehuetenango,1
Huelmo,4
Huevos,2
Hughes,5
Hugo Island,68
Hukue,1
Hukue Island,7
Hukuhenua Id.,1
Hukuniu Id.,2
Hulhule Island,3
Hull (=Orona),78
Hull Atoll,9
Hull Island,206
Hull Island [Orona],30
Hulule,5
Hululé,13
Humacao,1
Humble Island,19
Hummingbird Cay,42
Humpata,2
Hunda Isle,1
Hunde  Island,3
Hunde Island,3
Hundle Island,1
Hunga,3
Hunga Island,4
Hunt,4
Hunter,6
Hunter Island,3
Hunter's Island,19
Hunting,2
Hunting Cay,1
Huntington,2
Huraa Island,5
Hurricane Key,7
Hurst,5
Hurst Island,9
Huruku,1
Hutchinson Island,9
Huvadhu Atoll,15
Huxley Island,2
Hvammsey Island,97
Hvar,100
Hvar (Lesina Island),1
Hvar (Lesina),38
Hvar (Lessina),6
Hvar Island,7
Hvasser,1
Hyotan-jima,1
Hypoluxo,2
Hòn Mát,3
Hòn Tằm,14
Hārer,1
I,1
I. Alejandro Selkirk,1
I. Chañaral,2
I. Mocha,1
I. Navarino,2
I. Pascua,2
I. Robinson Crusoe,2
I. Salas y Gómez,1
I. de Ronde,1
I. de las Rolas,1
I. del Coco,156
I. del Rey,1
IIe Fourche,1
IIsland Ambrym,1
ISLA ANGEL DE GUARD,19
ISLA ASUNCION,6
ISLA BENEDICTO,7
ISLA CEDROS,13
ISLA CLARION,52
ISLA CLIPPERTON,1
ISLA DE BURRO,9
ISLA DE CARMEN,1
ISLA DEL COCO,5
ISLA ISABELA,12
ISLA MARIA MADRE,1
ISLA MASOCARI,17
ISLA PARTIDA (NORTE),1
ISLA PATOS,6
ISLA PELICANO,2
ISLA POPA,1
ISLA POPO,3
ISLA SAN BENEDICTO,8
ISLA SAN ILDEFONSO,1
ISLA SAN LORENZO,8
ISLA SAN PEDRO MARTI,2
ISLA SAN ROQUE,4
ISLA SOCORRO,135
ISLE OF JERSEY,3
ISLE OF PINES,1
ISLE OF SKOMER,1
Ibayat,30
Ibeza I.,1
Ibiza,476
Ibiza (Eivissa),3
Ibiza Island,1
Ibo Island,3
"Ibuki Eiland, Omi",1
Ibyat,1
Icaco,1
Icacos Cay,1
Icacos Cay (Masarkantupo),10
Icacos I.,1
Icacos Key,1
Icaria,3
Iceland,292
Idgwi,1
Idhra Id.,1
Idjewi Island,1
Idjuniving Island,2
Idjwi,195
Idjwi Id.,2
Idjwi Island,54
"Idjwi, Île",1
Idolo Id.,1
Ie Island,25
Ie Shima,2
Ie-jima Island,7
Iejima,1
Iejima Island,22
Ieshima Islands,1
Ifalik (Ifaluk) Atoll,264
Ifalik Atoll,2846
Ifalik Atoll (=Ifaluk Atoll),192
Ifalik [Ifaluk] Atoll,51
Ifaluk,1
Ifaluk Atol,2
Ifaluk Atoll,301
Igitkin,1
Igitkin Island,8
Iguana,20
Iguape,1
Iguaros Island,1
Igurin Island,2
Iheya,1
Iheya Island,2
Iheya-jima,62
Iheya-jima Island,12
Iheyajima,1
Iheyajima Id.,1
Iilblau Id.,9
Ijoen Id.,4
Ikarasakiktut Island,2
